Accession	Description	Sum PEP Score	# Unique Peptides	temp37.0_concYOU	temp40.6_concYOU	temp43.7_concYOU	temp47.5_concYOU	temp51.2_concYOU	temp54.5_concYOU	temp57.9_concYOU	temp61.5_concYOU	temp64.0_concYOU	temp67.0_concYOU	temp67.0_concSEN	temp64.0_concSEN	temp61.5_concSEN	temp57.9_concSEN	temp54.5_concSEN	temp51.2_concSEN	temp47.5_concSEN	temp43.7_concSEN	temp40.6_concSEN	 temp37.0_concSEN
Q8IYB9	Zinc finger protein 595 OS=Homo sapiens OX=9606 GN=ZNF595 PE=1 SV=2	5.082	1	402.9	359	364.2	298.3	214.5	135.3	83.8	72.8	39.9	29.5										
Q15742	NGFI-A-binding protein 2 OS=Homo sapiens OX=9606 GN=NAB2 PE=1 SV=1	5.08	1											17.4	19.8	28.5	42.7	97.8	135.6	252.6	407.9	476.5	521.3
Q96AD5	Patatin-like phospholipase domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PNPLA2 PE=1 SV=1	5.077	1	194.5	176.6	180	143.9	112.3	76.3	49.9	34.2	19.4	12.8	8.3	10.7	24.1	51.2	95.6	126.2	149	186.3	182.4	166.3
Q96IV0	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Homo sapiens OX=9606 GN=NGLY1 PE=1 SV=1	5.074	1											32.3	40.8	55.4	78	129.3	158.6	225.4	412.7	431.1	436.4
Q4KMQ1	Taperin OS=Homo sapiens OX=9606 GN=TPRN PE=1 SV=2	5.07	1																				
Q66GS9	Centrosomal protein of 135 kDa OS=Homo sapiens OX=9606 GN=CEP135 PE=1 SV=2	5.065	1											42.2	45.5	40.6	66.3	146.1	176.5	308.6	398.8	414.3	361.2
Q01804	OTU domain-containing protein 4 OS=Homo sapiens OX=9606 GN=OTUD4 PE=1 SV=4	5.063	1	189.5	184	179.6	141.7	114.4	66.7	39	35	28.1	22.1	13	16.7	20	30.1	64.6	73.3	101.7	227.7	233	219.9
Q6ZW76	Ankyrin repeat and SAM domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ANKS3 PE=1 SV=1	5.061	1											29.6	24.8	40.6	55.7	98	176.1	280.7	378.7	459.4	456.4
Q9Y4A5	Transformation/transcription domain-associated protein OS=Homo sapiens OX=9606 GN=TRRAP PE=1 SV=3	5.06	1	183.3	170.1	174.9	147.1	133.4	93	52.1	25.4	12.1	8.7	8.7	10.6	21.9	42.8	91.4	111.4	147.6	197	195.6	173.1
P62269	40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3	5.06	1											14.2	14	31.9	72.5	236	140.8	203.8	486.3	515.4	285
Q9BYD2	39S ribosomal protein L9, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL9 PE=1 SV=2	5.059	1																				
Q6ZMI0	Protein phosphatase 1 regulatory subunit 21 OS=Homo sapiens OX=9606 GN=PPP1R21 PE=1 SV=1	5.056	1																				
Q53EP0	Fibronectin type III domain-containing protein 3B OS=Homo sapiens OX=9606 GN=FNDC3B PE=1 SV=2	5.055	1																				
Q96LD8	Sentrin-specific protease 8 OS=Homo sapiens OX=9606 GN=SENP8 PE=1 SV=1	5.031	1																				
Q99081	Transcription factor 12 OS=Homo sapiens OX=9606 GN=TCF12 PE=1 SV=1	5.027	1																				
P36956	Sterol regulatory element-binding protein 1 OS=Homo sapiens OX=9606 GN=SREBF1 PE=1 SV=2	5.027	1																				
Q5VTU8	ATP synthase subunit epsilon-like protein, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1EP2 PE=1 SV=1	5.026	2	309.7	311.1	311.9	269.2	212.3	200.9	141.7	122.1	81.9	39.2										
Q9BZM5	UL16-binding protein 2 OS=Homo sapiens OX=9606 GN=ULBP2 PE=1 SV=1	5.026	1	163.3	168.5	173.1	151.7	117.1	90.6	58.8	36.5	24.3	16.1	11	15.5	28.2	50.5	99.6	124.3	149	173.9	180	167.9
O14730	Serine/threonine-protein kinase RIO3 OS=Homo sapiens OX=9606 GN=RIOK3 PE=1 SV=2	5.024	1											24.7	28.2	43.1	62.7	157.2	204.1	300.7	393.9	399.2	386.1
Q92686	Neurogranin OS=Homo sapiens OX=9606 GN=NRGN PE=1 SV=1	5.019	1	122.3	120.3	118.2	114.1	105.3	99	84.5	79.2	83.8	73.2	90.8	81.3	75.8	81.3	110.9	111.6	108.3	119.1	109.4	111.5
O60337	E3 ubiquitin-protein ligase MARCHF6 OS=Homo sapiens OX=9606 GN=MARCHF6 PE=1 SV=2	5.018	1											9.4	12.4	27.2	59	182.3	232.6	321.4	409	402.8	343.9
O15318	DNA-directed RNA polymerase III subunit RPC7 OS=Homo sapiens OX=9606 GN=POLR3G PE=1 SV=2	5.017	1	259.6	242.8	275.9	261.1	257	245	159.4	122.5	102.2	74.7										
Q8NEC7	Glutathione S-transferase C-terminal domain-containing protein OS=Homo sapiens OX=9606 GN=GSTCD PE=1 SV=2	5.012	1																				
Q13496	Myotubularin OS=Homo sapiens OX=9606 GN=MTM1 PE=1 SV=2	5.012	1																				
P46020	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform OS=Homo sapiens OX=9606 GN=PHKA1 PE=1 SV=2	5.01	1																				
Q13356	RING-type E3 ubiquitin-protein ligase PPIL2 OS=Homo sapiens OX=9606 GN=PPIL2 PE=1 SV=1	5.007	1	483.4	454.5	473.6	290.2	150.9	71	36.8	18.3	14	7.3										
Q8N490	Probable hydrolase PNKD OS=Homo sapiens OX=9606 GN=PNKD PE=1 SV=2	5.003	1	188.8	177.6	178.9	147.3	112.8	84.8	49.2	32.5	16.7	11.3	9.7	9.8	20.3	31.2	96.7	114.2	142.1	201.9	195.8	178.2
Q13432	Protein unc-119 homolog A OS=Homo sapiens OX=9606 GN=UNC119 PE=1 SV=1	4.998	1	421.8	389.8	451.2	306.9	166.4	113.9	62.4	41.9	25.7	20										
Q15542	Transcription initiation factor TFIID subunit 5 OS=Homo sapiens OX=9606 GN=TAF5 PE=1 SV=3	4.983	1																				
O60353	Frizzled-6 OS=Homo sapiens OX=9606 GN=FZD6 PE=1 SV=2	4.979	1											64.6	78.4	112.4	138.8	228.8	211.1	275	320.6	299.2	271
P35052	Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2	4.978	1	333.5	316.9	387.6	289.1	216.1	161.9	123.6	79.7	51.7	39.8										
Q8N983	39S ribosomal protein L43, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL43 PE=1 SV=1	4.977	1	184.2	204.9	225.4	146.5	89.9	60.4	31	24.2	17.3	16.2	9.4	10.9	16.8	31.1	55.1	97.4	117.7	265.9	253.6	142.2
Q96BI1	Solute carrier family 22 member 18 OS=Homo sapiens OX=9606 GN=SLC22A18 PE=1 SV=3	4.972	1																				
Q9NXG6	Transmembrane prolyl 4-hydroxylase OS=Homo sapiens OX=9606 GN=P4HTM PE=1 SV=2	4.965	1	208.1	184.6	178.9	158.8	93.4	64.7	42.3	21.4	30.2	17.5	13.8	19.2	24.4	35.3	94.8	109	136.9	183.7	199.8	183
Q9P2D1	Chromodomain-helicase-DNA-binding protein 7 OS=Homo sapiens OX=9606 GN=CHD7 PE=1 SV=3	4.952	1																				
Q9Y385	Ubiquitin-conjugating enzyme E2 J1 OS=Homo sapiens OX=9606 GN=UBE2J1 PE=1 SV=2	4.95	1	171.5	157.7	172.6	135.8	100.8	63.7	67.2	58.9	39.9	31.8	14.9	26.8	49.8	57.3	65	99.4	147.8	186.1	179.2	173.8
Q6AI08	HEAT repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=HEATR6 PE=1 SV=1	4.945	1	248.6	214.9	281	136.2	62.7	26.6	14.4	7.3	5.3	3	8	5.7	8.7	12.9	26.1	58.5	138.1	225.7	267.1	249.1
Q8NCU8	Mitoregulin OS=Homo sapiens OX=9606 GN=MTLN PE=1 SV=2	4.943	1	257.2	246.1	293.7	271.9	259	228	170.2	104.8	99.9	69.1										
Q9BQE9	B-cell CLL/lymphoma 7 protein family member B OS=Homo sapiens OX=9606 GN=BCL7B PE=1 SV=1	4.943	1																				
P62341	Thioredoxin reductase-like selenoprotein T OS=Homo sapiens OX=9606 GN=SELENOT PE=1 SV=2	4.943	1											45.1	50.9	66.7	101.8	193.6	227.8	275.1	365	341.2	332.7
O14593	DNA-binding protein RFXANK OS=Homo sapiens OX=9606 GN=RFXANK PE=1 SV=2	4.94	1	233.6	202.8	187.5	139.8	96.7	63.7	40.6	18.9	8.7	7.6	6.8	6.6	14.2	25.2	54.4	100.9	145.8	196.6	225.5	224
O43570	Carbonic anhydrase 12 OS=Homo sapiens OX=9606 GN=CA12 PE=1 SV=1	4.939	1											40.9	44	61.6	105.1	198.6	253.7	280.2	336.2	350.7	328.8
Q9BYV8	Centrosomal protein of 41 kDa OS=Homo sapiens OX=9606 GN=CEP41 PE=1 SV=1	4.936	1																				
Q9NPR2	Semaphorin-4B OS=Homo sapiens OX=9606 GN=SEMA4B PE=1 SV=4	4.929	1																				
Q9ULE0	Protein WWC3 OS=Homo sapiens OX=9606 GN=WWC3 PE=1 SV=3	4.929	1	245	246.6	206	117.2	65.3	53	26	19.7	9.4	11.6	15.3	15.2	23.7	37	66.2	72.7	128	204.6	222.9	214.4
Q6UWB1	Interleukin-27 receptor subunit alpha OS=Homo sapiens OX=9606 GN=IL27RA PE=1 SV=2	4.928	1	208.8	200	187.5	136.8	99.2	72.6	34.9	28.9	16.2	15.2	7	8.9	12.1	23.5	53	78.6	121.4	232.8	230.8	231.8
Q8IXM3	39S ribosomal protein L41, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL41 PE=1 SV=1	4.927	1											16.4	23.7	35.9	62.1	102.7	180.5	201.6	563.5	511.3	302.3
Q9H3H1	tRNA dimethylallyltransferase OS=Homo sapiens OX=9606 GN=TRIT1 PE=1 SV=1	4.926	1	297.6	279.1	243.6	84.8	35.6	23.5	14.4	9	6.8	5.6	6.4	7.4	11	21.8	33.2	48.6	87.7	223.8	275.6	284.7
L0R8F8	MIEF1 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=MIEF1 PE=1 SV=1	4.926	1	161.8	159.9	159.3	149.8	129.1	99.5	60	36.7	25.9	18	19.8	21.5	32.4	50.7	113.1	117.2	138.3	182.6	172	152.3
Q6PI78	Transmembrane protein 65 OS=Homo sapiens OX=9606 GN=TMEM65 PE=1 SV=2	4.924	1																				
Q6ZV73	FYVE, RhoGEF and PH domain-containing protein 6 OS=Homo sapiens OX=9606 GN=FGD6 PE=1 SV=2	4.923	1	399.4	342.1	368.9	260.7	221.9	154.4	82.3	61	67.5	41.6										
P28702	Retinoic acid receptor RXR-beta OS=Homo sapiens OX=9606 GN=RXRB PE=1 SV=2	4.919	1											24.8	28.3	54.2	76.5	154.2	206.4	288.6	391.7	376.7	398.6
P53816	Phospholipase A and acyltransferase 3 OS=Homo sapiens OX=9606 GN=PLAAT3 PE=1 SV=2	4.916	1											42.7	50	83.8	122.2	187.7	216.5	255.7	367.9	341.9	331.4
Q9Y289	Sodium-dependent multivitamin transporter OS=Homo sapiens OX=9606 GN=SLC5A6 PE=1 SV=2	4.909	1	327.8	347.5	383	303.8	220.7	186.9	101	65.8	35.7	27.7										
Q6IBW4	Condensin-2 complex subunit H2 OS=Homo sapiens OX=9606 GN=NCAPH2 PE=1 SV=1	4.909	1	324.1	322.6	364.6	157.5	169.5	120	112.5	163.5	123	142.5										
Q9NXW9	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4 OS=Homo sapiens OX=9606 GN=ALKBH4 PE=1 SV=1	4.907	1											36.1	35.8	48.9	75.8	166.6	212.4	300.3	368.6	373.3	382.1
Q9P242	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2 OS=Homo sapiens OX=9606 GN=NYAP2 PE=1 SV=3	4.907	1																				
Q969F9	BLOC-2 complex member HPS3 OS=Homo sapiens OX=9606 GN=HPS3 PE=1 SV=1	4.906	1	453.5	404	451.6	239.7	176.5	122.7	65.1	34.5	34.9	17.5										
O15321	Transmembrane 9 superfamily member 1 OS=Homo sapiens OX=9606 GN=TM9SF1 PE=2 SV=2	4.904	1											7.8	11.2	20.9	29	80.2	174.3	326	482.8	473.8	394
O75143	Autophagy-related protein 13 OS=Homo sapiens OX=9606 GN=ATG13 PE=1 SV=1	4.899	1																				
Q8IXJ6	NAD-dependent protein deacetylase sirtuin-2 OS=Homo sapiens OX=9606 GN=SIRT2 PE=1 SV=2	4.898	1											12.4	15.4	31.4	48.1	131.5	235.6	337.3	394.3	399.9	394.1
Q9Y2Z2	Protein MTO1 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=MTO1 PE=1 SV=2	4.898	1											20.8	21.9	32.7	37.8	100.1	181.6	295.6	434.1	441.2	434.4
O15392	Baculoviral IAP repeat-containing protein 5 OS=Homo sapiens OX=9606 GN=BIRC5 PE=1 SV=3	4.897	1																				
O43298	Zinc finger and BTB domain-containing protein 43 OS=Homo sapiens OX=9606 GN=ZBTB43 PE=1 SV=1	4.896	1											26.1	33.8	72.1	122	222.1	263.3	288.7	323.1	316.9	332
Q96RU2	Ubiquitin carboxyl-terminal hydrolase 28 OS=Homo sapiens OX=9606 GN=USP28 PE=1 SV=1	4.895	1											31.4	44.2	65.7	86.7	163.6	179.5	239.3	357.1	438.1	394.3
Q9C037	E3 ubiquitin-protein ligase TRIM4 OS=Homo sapiens OX=9606 GN=TRIM4 PE=1 SV=2	4.888	1	311.9	279	311.6	273.4	203.7	165	146.3	125.4	98.3	85.3										
Q96HU8	GTP-binding protein Di-Ras2 OS=Homo sapiens OX=9606 GN=DIRAS2 PE=1 SV=1	4.886	1	182.1	178.7	183.5	152.8	119.3	76.2	44.1	27.7	19.9	15.7	18.3	18.4	21.7	41.6	98.5	121.8	149.9	177.3	174.7	177.9
A0A0B4J2F0	Protein PIGBOS1 OS=Homo sapiens OX=9606 GN=PIGBOS1 PE=1 SV=1	4.883	1											125.1	96.8	122.3	127.3	214.8	236.1	234.3	281.8	284.1	277.4
Q9UI08	Ena/VASP-like protein OS=Homo sapiens OX=9606 GN=EVL PE=1 SV=2	4.882	1	191.2	186.5	179.9	167	116.5	72.5	36.9	25.6	17.3	6.6	15	18.2	25.6	34.8	77.1	123.9	165.5	183.9	182.9	173.2
Q9UHK6	Alpha-methylacyl-CoA racemase OS=Homo sapiens OX=9606 GN=AMACR PE=1 SV=2	4.88	1											59.8	65.7	91	102.2	154.1	224.9	266.9	321	364.8	349.6
O95243	Methyl-CpG-binding domain protein 4 OS=Homo sapiens OX=9606 GN=MBD4 PE=1 SV=1	4.879	1	174.3	148.8	134.2	116.2	96.9	81.3	70.5	62.9	62.9	52	56.3	58.5	64.5	68.6	90.7	101.9	116.1	136.4	152.5	154.5
Q9BXW9	Fanconi anemia group D2 protein OS=Homo sapiens OX=9606 GN=FANCD2 PE=1 SV=2	4.875	1	414	353.9	373.8	305.6	216.8	150.6	80.9	49	32.7	22.5										
P29400	Collagen alpha-5(IV) chain OS=Homo sapiens OX=9606 GN=COL4A5 PE=1 SV=2	4.874	1											42.1	47.1	73.6	91.3	186.8	210	288.7	394.6	333.6	332.3
Q9NUQ7	Ufm1-specific protease 2 OS=Homo sapiens OX=9606 GN=UFSP2 PE=1 SV=3	4.86	1											10.5	15	23.3	24.3	52.5	178.1	342.8	457	449.3	447.2
Q8N6T7	NAD-dependent protein deacylase sirtuin-6 OS=Homo sapiens OX=9606 GN=SIRT6 PE=1 SV=2	4.86	1	359.4	367.4	346.2	290.1	231.6	172.3	93.9	63.6	44.5	31										
O43524	Forkhead box protein O3 OS=Homo sapiens OX=9606 GN=FOXO3 PE=1 SV=1	4.859	1											32.4	26.1	48.8	48.6	157.7	232.6	309.4	376.9	400.2	367.3
P30530	Tyrosine-protein kinase receptor UFO OS=Homo sapiens OX=9606 GN=AXL PE=1 SV=4	4.857	1											12.7	21.3	30.4	51.4	82.6	101.3	165.8	425.2	548.7	560.6
Q9H1X3	DnaJ homolog subfamily C member 25 OS=Homo sapiens OX=9606 GN=DNAJC25 PE=1 SV=1	4.856	1																				
Q9BQD3	KxDL motif-containing protein 1 OS=Homo sapiens OX=9606 GN=KXD1 PE=1 SV=2	4.854	1																				
Q8IVP5	FUN14 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FUNDC1 PE=1 SV=1	4.851	1	316.2	283	354.6	319.7	234.1	147.6	145	86.5	75.1	38.4										
A6ND36	Protein FAM83G OS=Homo sapiens OX=9606 GN=FAM83G PE=1 SV=2	4.851	1	176.3	176.7	163.4	123.5	95	69.8	58.6	45.5	51.2	39.9	58.1	58.8	58.8	61	89.8	104.2	127.1	138.5	146.4	157.1
Q8NHU6	Tudor domain-containing protein 7 OS=Homo sapiens OX=9606 GN=TDRD7 PE=1 SV=2	4.849	1											9.4	9.7	15.5	26.4	70	137.7	262.1	515.5	475	478.8
Q99574	Neuroserpin OS=Homo sapiens OX=9606 GN=SERPINI1 PE=1 SV=1	4.845	1											27.5	27.5	41.7	66.2	171.2	228.2	283.5	402.5	370.4	381.3
Q6P4R8	Nuclear factor related to kappa-B-binding protein OS=Homo sapiens OX=9606 GN=NFRKB PE=1 SV=2	4.844	1																				
A2RU67	Protein FAM234B OS=Homo sapiens OX=9606 GN=FAM234B PE=1 SV=1	4.842	1	299.9	296.8	309	270.6	215.7	208.4	154.9	118.3	80.5	46										
O95059	Ribonuclease P protein subunit p14 OS=Homo sapiens OX=9606 GN=RPP14 PE=1 SV=3	4.841	1																				
Q13137	Calcium-binding and coiled-coil domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CALCOCO2 PE=1 SV=1	4.841	1	315.8	329.7	311.3	309	265.8	181.2	117.3	80.3	53.9	35.6										
Q9NVR2	Integrator complex subunit 10 OS=Homo sapiens OX=9606 GN=INTS10 PE=1 SV=2	4.832	1											26.5	39.6	45.3	73.8	171.9	222.4	307.4	332	396	385.2
Q92870	Amyloid beta precursor protein binding family B member 2 OS=Homo sapiens OX=9606 GN=APBB2 PE=1 SV=3	4.819	1	391.2	398.9	357.2	279.2	236.2	164.5	94.1	42.4	18.5	17.8										
P51159	Ras-related protein Rab-27A OS=Homo sapiens OX=9606 GN=RAB27A PE=1 SV=3	4.816	1	370.9	355.3	358.1	274.5	210.2	161.8	105.7	67.8	52.2	43.5										
Q0PNE2	Elongator complex protein 6 OS=Homo sapiens OX=9606 GN=ELP6 PE=1 SV=1	4.811	1																				
Q9NVV4	Poly(A) RNA polymerase, mitochondrial OS=Homo sapiens OX=9606 GN=MTPAP PE=1 SV=1	4.808	1																				
Q969E2	Secretory carrier-associated membrane protein 4 OS=Homo sapiens OX=9606 GN=SCAMP4 PE=1 SV=1	4.807	1	160.4	155.2	161.1	138.7	103.4	97.8	59.4	53.1	41.5	29.4	29.4	26.7	43.7	57.9	110.2	123.5	137.5	170.2	159.4	141.6
A6NI28	Rho GTPase-activating protein 42 OS=Homo sapiens OX=9606 GN=ARHGAP42 PE=1 SV=3	4.807	1											74.5	67.7	100.5	120.1	177.9	213.3	279.3	339.2	323.8	303.7
Q53FV1	ORM1-like protein 2 OS=Homo sapiens OX=9606 GN=ORMDL2 PE=1 SV=2	4.793	1																				
O00462	Beta-mannosidase OS=Homo sapiens OX=9606 GN=MANBA PE=1 SV=3	4.792	1	353.4	346.6	385.2	333.3	219.7	153.8	82.3	62.7	33.6	29.3										
Q8NI60	Atypical kinase COQ8A, mitochondrial OS=Homo sapiens OX=9606 GN=COQ8A PE=1 SV=1	4.791	1																				
Q96JH7	Deubiquitinating protein VCPIP1 OS=Homo sapiens OX=9606 GN=VCPIP1 PE=1 SV=2	4.79	1											58.8	59.8	77.6	91.1	151.5	182.5	218	424.6	234.1	502
Q9BW60	Elongation of very long chain fatty acids protein 1 OS=Homo sapiens OX=9606 GN=ELOVL1 PE=1 SV=1	4.79	1																				
Q12794	Hyaluronidase-1 OS=Homo sapiens OX=9606 GN=HYAL1 PE=1 SV=2	4.788	1	398.7	353.6	380.8	316.9	242.7	164.1	75.5	39.3	17.4	11										
Q16563	Synaptophysin-like protein 1 OS=Homo sapiens OX=9606 GN=SYPL1 PE=1 SV=1	4.784	1											29.8	27.8	49.3	74.7	204.5	219.5	318.7	404	352.8	318.9
O95685	Protein phosphatase 1 regulatory subunit 3D OS=Homo sapiens OX=9606 GN=PPP1R3D PE=1 SV=1	4.778	1	402.7	397.8	407.8	321.7	245.5	116.5	48	26.8	20.5	12.6										
O15504	Nucleoporin NUP42 OS=Homo sapiens OX=9606 GN=NUP42 PE=1 SV=1	4.777	1	152	140.1	127.9	152.7	163.3	76.1	55.1	51	44.9	36.9	62.4	50	52	65.7	101.4	139.6	147.2	134.7	128	119
A6NDB9	Paralemmin-3 OS=Homo sapiens OX=9606 GN=PALM3 PE=1 SV=2	4.775	1											42.5	39.9	61.6	87.7	144.4	186.5	249.8	403.1	403.5	381
Q9ULI2	Beta-citrylglutamate synthase B OS=Homo sapiens OX=9606 GN=RIMKLB PE=2 SV=2	4.775	1																				
Q9H7N4	Splicing factor, arginine/serine-rich 19 OS=Homo sapiens OX=9606 GN=SCAF1 PE=1 SV=3	4.771	1																				
Q8NBF6	Late secretory pathway protein AVL9 homolog OS=Homo sapiens OX=9606 GN=AVL9 PE=1 SV=1	4.77	1											12.6	18.6	34.6	74.4	218.4	263	311.2	362.3	363.6	341.2
Q9Y6N1	Cytochrome c oxidase assembly protein COX11, mitochondrial OS=Homo sapiens OX=9606 GN=COX11 PE=1 SV=3	4.765	1	464.3	390.8	422.1	301.6	215.2	106.8	56.1	22.9	11.7	8.4										
P02686	Myelin basic protein OS=Homo sapiens OX=9606 GN=MBP PE=1 SV=3	4.765	1	116.6	113.3	109.7	112	103.3	100.5	96.1	87.2	85	76.3	87.5	72.3	83	88.6	106.9	115.3	112.4	116.2	112.1	105.7
Q969H4	Connector enhancer of kinase suppressor of ras 1 OS=Homo sapiens OX=9606 GN=CNKSR1 PE=1 SV=1	4.76	1											29.1	31.7	53.7	67.6	141.6	197.3	288.6	388.9	409.2	392.5
Q16774	Guanylate kinase OS=Homo sapiens OX=9606 GN=GUK1 PE=1 SV=2	4.756	1																				
P46821	Microtubule-associated protein 1B OS=Homo sapiens OX=9606 GN=MAP1B PE=1 SV=2	4.756	1											18.1	15.7	30.3	41.9	129.3	240.4	328	411.5	404.5	380.2
O96018	Amyloid-beta A4 precursor protein-binding family A member 3 OS=Homo sapiens OX=9606 GN=APBA3 PE=1 SV=1	4.754	1											8.8	11.1	20.7	39.5	59.4	111.2	229.3	440.3	522.3	557.2
P62166	Neuronal calcium sensor 1 OS=Homo sapiens OX=9606 GN=NCS1 PE=1 SV=2	4.749	1											103.1	99.7	131	150.7	211.4	240	255.6	274	281.2	253.4
Q5BKU9	Oxidoreductase-like domain-containing protein 1 OS=Homo sapiens OX=9606 GN=OXLD1 PE=2 SV=1	4.749	1											62.6	63.5	92.9	126.2	171.8	225	277	319.7	336	325.5
P32856	Syntaxin-2 OS=Homo sapiens OX=9606 GN=STX2 PE=1 SV=3	4.749	1																				
Q15287	RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=1	4.744	1	320.1	323	345.7	278.6	212.2	169.4	112.4	88.4	80.9	69.3										
Q96JC1	Vam6/Vps39-like protein OS=Homo sapiens OX=9606 GN=VPS39 PE=1 SV=2	4.742	1	519.3	494.3	501.3	310.4	108.1	30.7	16.5	7.9	6.3	5.1										
O43462	Membrane-bound transcription factor site-2 protease OS=Homo sapiens OX=9606 GN=MBTPS2 PE=1 SV=1	4.74	1																				
Q9H1P3	Oxysterol-binding protein-related protein 2 OS=Homo sapiens OX=9606 GN=OSBPL2 PE=1 SV=1	4.736	1																				
P34741	Syndecan-2 OS=Homo sapiens OX=9606 GN=SDC2 PE=1 SV=2	4.734	1	157.5	150.7	140.5	121.7	108.6	91.7	71.7	60.1	51.7	46	64.2	55.6	69.9	76.3	106.3	107.3	116.7	150.9	130	122.8
O15091	Mitochondrial ribonuclease P catalytic subunit OS=Homo sapiens OX=9606 GN=PRORP PE=1 SV=2	4.729	1											18.4	24.3	38	48.5	96.1	112.3	166.1	362.4	554.8	579.2
Q13535	Serine/threonine-protein kinase ATR OS=Homo sapiens OX=9606 GN=ATR PE=1 SV=3	4.717	1	342.9	361.1	433.6	281.9	207.6	152.5	90.7	51.6	47	31										
P11473	Vitamin D3 receptor OS=Homo sapiens OX=9606 GN=VDR PE=1 SV=1	4.716	1											18.1	33	55.3	56.1	68.5	132.4	210.3	395.9	504.7	525.8
P45877	Peptidyl-prolyl cis-trans isomerase C OS=Homo sapiens OX=9606 GN=PPIC PE=1 SV=1	4.714	1											12.2	14.3	27.2	46.4	130.2	189.5	349	328.1	451.8	451.4
Q15543	Transcription initiation factor TFIID subunit 13 OS=Homo sapiens OX=9606 GN=TAF13 PE=1 SV=1	4.71	1											30.6	31.2	47.4	69.3	177	223.6	307.9	380.5	388.6	343.9
Q5VUM1	Succinate dehydrogenase assembly factor 4, mitochondrial OS=Homo sapiens OX=9606 GN=SDHAF4 PE=1 SV=1	4.71	1																				
P55061	Bax inhibitor 1 OS=Homo sapiens OX=9606 GN=TMBIM6 PE=1 SV=2	4.708	1											20.4	22.5	42	76.9	199.8	263.7	315.8	474.9	306	277.9
P56524	Histone deacetylase 4 OS=Homo sapiens OX=9606 GN=HDAC4 PE=1 SV=3	4.707	1	401.5	354.7	374.7	300.8	262.5	142.9	70.2	47	28.8	16.8										
Q8N5S9	Calcium/calmodulin-dependent protein kinase kinase 1 OS=Homo sapiens OX=9606 GN=CAMKK1 PE=1 SV=2	4.693	1											15.8	23.5	22.4	52.6	118.5	204.6	303.9	422.7	423.5	412.4
Q9Y3I1	F-box only protein 7 OS=Homo sapiens OX=9606 GN=FBXO7 PE=1 SV=1	4.685	1											23.5	24.4	30.8	71.1	163.2	197.4	295.9	391.2	385.8	416.6
P00846	ATP synthase subunit a OS=Homo sapiens OX=9606 GN=MT-ATP6 PE=1 SV=1	4.684	1	190.8	190	197.7	162.6	106	84.4	37.5	18.9	8.7	3.4	3.4	5.1	9.9	24.6	90.7	112	171.3	211.2	205.4	166.3
Q9UKK6	NTF2-related export protein 1 OS=Homo sapiens OX=9606 GN=NXT1 PE=1 SV=1	4.684	1											11.4	21.9	30.3	37.7	88.6	137.9	270.2	420.9	497	484.1
Q9UBS8	E3 ubiquitin-protein ligase RNF14 OS=Homo sapiens OX=9606 GN=RNF14 PE=1 SV=1	4.666	1																				
Q9HAW0	Transcription factor IIIB 50 kDa subunit OS=Homo sapiens OX=9606 GN=BRF2 PE=1 SV=1	4.662	1											21.8	16.3	22.2	24.9	53.9	61.8	119.7	369.1	630.4	680.1
Q5NDL2	EGF domain-specific O-linked N-acetylglucosamine transferase OS=Homo sapiens OX=9606 GN=EOGT PE=1 SV=1	4.659	1	359.2	342.3	352.4	300.3	232.1	153.1	94.9	75.8	53.2	36.7										
Q9H1Y0	Autophagy protein 5 OS=Homo sapiens OX=9606 GN=ATG5 PE=1 SV=2	4.657	1											6.6	6.8	15.7	30.1	207.9	263.1	353.6	383.8	378.8	353.6
Q8N584	Tetratricopeptide repeat protein 39C OS=Homo sapiens OX=9606 GN=TTC39C PE=2 SV=2	4.655	1																				
Q9NRF2	SH2B adapter protein 1 OS=Homo sapiens OX=9606 GN=SH2B1 PE=1 SV=3	4.65	1											37.3	43.7	53.8	75.3	132.2	202.4	300.5	358.1	399.2	397.6
Q9BUB5	MAP kinase-interacting serine/threonine-protein kinase 1 OS=Homo sapiens OX=9606 GN=MKNK1 PE=1 SV=1	4.649	1																				
