Accession	Description	Sum PEP Score	# Unique Peptides	temp37.0_concYOU	temp40.6_concYOU	temp43.7_concYOU	temp47.5_concYOU	temp51.2_concYOU	temp54.5_concYOU	temp57.9_concYOU	temp61.5_concYOU	temp64.0_concYOU	temp67.0_concYOU	temp67.0_concSEN	temp64.0_concSEN	temp61.5_concSEN	temp57.9_concSEN	temp54.5_concSEN	temp51.2_concSEN	temp47.5_concSEN	temp43.7_concSEN	temp40.6_concSEN	 temp37.0_concSEN
Q96KP1	Exocyst complex component 2 OS=Homo sapiens OX=9606 GN=EXOC2 PE=1 SV=1	11.493	2											12.7	12.4	15.3	23.7	55	71.8	284	469.4	531.1	524.5
Q13769	THO complex subunit 5 homolog OS=Homo sapiens OX=9606 GN=THOC5 PE=1 SV=2	11.478	2											11.5	10.6	15.1	30.3	149.6	354.9	376.9	357.2	358.1	335.8
Q9Y624	Junctional adhesion molecule A OS=Homo sapiens OX=9606 GN=F11R PE=1 SV=1	11.472	1	259.2	241	263.6	269.1	230.7	224.9	183.8	140	109.4	78.3										
O95793	Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens OX=9606 GN=STAU1 PE=1 SV=2	11.469	2																				
Q9UJY4	ADP-ribosylation factor-binding protein GGA2 OS=Homo sapiens OX=9606 GN=GGA2 PE=1 SV=3	11.46	2	192.2	183.5	185.4	140.5	104.1	58.4	46.1	36	31.6	22.2	5.3	8.4	7.9	15.1	57.6	99.6	165.3	180	225.2	235.6
Q9UPY5	Cystine/glutamate transporter OS=Homo sapiens OX=9606 GN=SLC7A11 PE=1 SV=1	11.46	3	160.1	194.4	99.4	156.9	120.2	112	58.4	48.8	30.1	19.7	21.4	26.1	40.1	68.5	113.3	122.8	145.1	153.2	154.7	154.8
O43422	52 kDa repressor of the inhibitor of the protein kinase OS=Homo sapiens OX=9606 GN=THAP12 PE=1 SV=2	11.454	2	346.3	312.1	366.8	327.4	239.7	179.7	84.8	60.6	49.9	32.8										
Q9UNZ5	Leydig cell tumor 10 kDa protein homolog OS=Homo sapiens OX=9606 GN=C19orf53 PE=1 SV=1	11.414	3	90.4	82.4	92.5	95.3	93.9	109.4	109.4	123.6	105.1	98	103.1	91.7	22	95.6	112.4	128.9	75.8	125.3	114.2	131.1
Q86TS9	39S ribosomal protein L52, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL52 PE=1 SV=2	11.413	2	141.5	129.4	146.1	141.1	128.4	89.5	76.2	56.5	50.8	40.6	109.4	98.7	13.1	122.1	152.3	123.8	80.5	89.5	108.2	102.4
Q96FH0	BLOC-1-related complex subunit 8 OS=Homo sapiens OX=9606 GN=BORCS8 PE=1 SV=1	11.409	2											46.1	52.8	48.8	94.5	196.1	219.9	282	370.7	320.4	368.8
O00221	NF-kappa-B inhibitor epsilon OS=Homo sapiens OX=9606 GN=NFKBIE PE=1 SV=3	11.397	2											25.8	30.9	34.5	59.2	114.4	180.1	303.4	390.3	412.2	449.3
Q6P1X6	UPF0598 protein C8orf82 OS=Homo sapiens OX=9606 GN=C8orf82 PE=1 SV=2	11.386	2	211.8	186.4	173.7	178.9	125.9	79	24.3	10.3	5.7	3.9	5.4	8.2	17.1	32.4	88.1	142.4	160	185.3	176.1	185.1
Q969V5	Mitochondrial ubiquitin ligase activator of NFKB 1 OS=Homo sapiens OX=9606 GN=MUL1 PE=1 SV=1	11.367	1											24.5	32.5	38.6	80.1	168.6	214.4	312.1	387.2	346.5	395.5
Q9Y5V0	Zinc finger protein 706 OS=Homo sapiens OX=9606 GN=ZNF706 PE=1 SV=1	11.359	2	111.9	111.6	114.5	110.1	99.5	99	94.2	91.4	87.6	80.3	107.4	96.5	49.1	98.4	105.3	116.8	94.7	110.8	110	110.9
O75586	Mediator of RNA polymerase II transcription subunit 6 OS=Homo sapiens OX=9606 GN=MED6 PE=1 SV=2	11.343	2	174.2	162.4	169.3	146.1	120.6	82.1	53.2	35.6	32.9	23.6	11.4	12.1	12.8	24.6	51.5	83.6	179.2	192.7	216.2	215.8
Q9Y2V7	Conserved oligomeric Golgi complex subunit 6 OS=Homo sapiens OX=9606 GN=COG6 PE=1 SV=2	11.341	2	258.6	270.9	236.7	122.1	53.5	25.8	11.2	9.3	7.2	4.6	5.7	6.2	5.1	16.5	30	58.4	123.2	226.1	261.6	267.2
Q9H1Y0	Autophagy protein 5 OS=Homo sapiens OX=9606 GN=ATG5 PE=1 SV=2	11.338	2											9.8	25.7	56.1	97.1	190.1	254.6	296.5	319.4	373.4	377.3
Q13206	Probable ATP-dependent RNA helicase DDX10 OS=Homo sapiens OX=9606 GN=DDX10 PE=1 SV=2	11.323	2	155.2	155.7	180.2	154.4	128	88.6	52.6	35.8	28.6	21	22.9	28.9	30.1	57.3	91.6	106.7	140.5	167.4	172	182.5
Q14728	Major facilitator superfamily domain-containing protein 10 OS=Homo sapiens OX=9606 GN=MFSD10 PE=1 SV=1	11.319	1	183.7	168.3	194	143.3	130.5	86	38.5	25.4	17.3	13	6.7	5.2	9.4	29.1	90.6	120.9	162.5	170	204.4	201.1
P17405	Sphingomyelin phosphodiesterase OS=Homo sapiens OX=9606 GN=SMPD1 PE=1 SV=5	11.311	2											14	25.8	30.7	82.6	209.2	230.2	308.3	312.9	374.7	411.7
P51690	Arylsulfatase L OS=Homo sapiens OX=9606 GN=ARSL PE=1 SV=2	11.305	2	147.9	156	177	158	129.1	96.1	51.7	37.3	29.6	17.5	8.5	12.6	22.7	49	103.4	116.7	157.4	168.5	169.1	191.9
Q96LR5	Ubiquitin-conjugating enzyme E2 E2 OS=Homo sapiens OX=9606 GN=UBE2E2 PE=1 SV=1	11.292	1											48.6	38.2	50.7	73.1	161.9	205.5	344.7	389.4	322.5	365.4
O75414	Nucleoside diphosphate kinase 6 OS=Homo sapiens OX=9606 GN=NME6 PE=1 SV=3	11.285	2	160	162.9	162.9	158.5	129.7	93.4	58.4	38.9	21.6	13.6	11.6	27.4	47.2	73.1	111	121.6	141.2	154.9	153.6	158.4
Q92504	Zinc transporter SLC39A7 OS=Homo sapiens OX=9606 GN=SLC39A7 PE=1 SV=2	11.28	2	135.8	148.4	156.8	147.4	133.4	105.7	56.4	50.4	37.4	28.2	10.3	9.3	12.3	40.4	125.6	121.4	164.9	149	179.2	187.5
O94822	E3 ubiquitin-protein ligase listerin OS=Homo sapiens OX=9606 GN=LTN1 PE=1 SV=6	11.275	2											50.1	59.2	47.4	96.8	138.6	207.5	266	383.7	362.1	388.6
P40337	von Hippel-Lindau disease tumor suppressor OS=Homo sapiens OX=9606 GN=VHL PE=1 SV=2	11.267	2	189.5	178.4	179.3	163.7	124.6	59.2	47.2	25.8	19.1	13.3	7.8	7.5	12.8	26.2	71	91.4	133.8	199.6	222.9	226.9
Q9Y2Y0	ADP-ribosylation factor-like protein 2-binding protein OS=Homo sapiens OX=9606 GN=ARL2BP PE=1 SV=1	11.253	2	337.7	354.3	351.8	331.9	271.4	177.1	80	47.9	26.3	21.7										
Q7Z3J2	VPS35 endosomal protein-sorting factor-like OS=Homo sapiens OX=9606 GN=VPS35L PE=1 SV=2	11.252	2	209.5	216.9	230.1	178.7	80.7	36.4	18.5	11.7	8.8	8.7	7	7.9	10.8	17.9	34.8	71.5	179.1	194.6	236.6	239.7
Q8N0U8	Vitamin K epoxide reductase complex subunit 1-like protein 1 OS=Homo sapiens OX=9606 GN=VKORC1L1 PE=1 SV=2	11.232	2											28.7	35.8	20.8	102.6	221.3	244.4	310.3	313.4	361.8	360.9
A8CG34	Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens OX=9606 GN=POM121C PE=1 SV=3	11.211	2											66.2	77	59.5	114.1	219.1	236.5	305.6	281.9	319	321.1
Q9Y584	Mitochondrial import inner membrane translocase subunit Tim22 OS=Homo sapiens OX=9606 GN=TIMM22 PE=1 SV=2	11.191	1	138.5	124	143.6	127.7	122.4	99.9	75.5	66.6	54.8	47	33	32.4	41	67	103.3	123.3	136.3	140.8	158.9	164.2
Q9UBY9	Heat shock protein beta-7 OS=Homo sapiens OX=9606 GN=HSPB7 PE=1 SV=1	11.184	2	149.1	138.5	148.6	131.8	113.9	91.4	63.8	61.1	51.6	50.1	85.1	92.7	23.3	91.7	110.3	104.6	101.7	117.9	125	147.8
Q9Y4C8	Probable RNA-binding protein 19 OS=Homo sapiens OX=9606 GN=RBM19 PE=1 SV=3	11.177	2	379.9	368.9	328.5	293.9	245.1	157.2	92.4	52	43.6	38.5										
Q96PM5	RING finger and CHY zinc finger domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RCHY1 PE=1 SV=1	11.168	1	287.6	285.7	295.1	286.2	251.3	187.4	125.9	107.9	91.8	81.1										
P24386	Rab proteins geranylgeranyltransferase component A 1 OS=Homo sapiens OX=9606 GN=CHM PE=1 SV=3	11.165	3	348.7	360.3	361.8	345.8	280.2	177.9	56.9	30.9	22.6	15										
Q9BW71	HIRA-interacting protein 3 OS=Homo sapiens OX=9606 GN=HIRIP3 PE=1 SV=3	11.156	3	142.4	139.3	141.3	127.4	110.2	90.3	71.2	63.9	60.4	53.7	64.2	63.4	62.6	71.9	87.7	106.4	115.8	138	139	151.2
Q7Z2E3	Aprataxin OS=Homo sapiens OX=9606 GN=APTX PE=1 SV=2	11.151	2											15.5	19.7	16.6	40.3	83.4	107	207.1	435.2	513.8	561.3
Q6ZNA5	Ferric-chelate reductase 1 OS=Homo sapiens OX=9606 GN=FRRS1 PE=2 SV=2	11.148	2	138.4	132.8	166.6	155.8	107.9	78.4	66.2	58.7	54.9	40.4	24.9	32.4	30.7	51.6	129.2	113.6	121.7	142.5	164	189.5
Q9BSH5	Haloacid dehalogenase-like hydrolase domain-containing protein 3 OS=Homo sapiens OX=9606 GN=HDHD3 PE=1 SV=1	11.125	2											24.6	31.7	39.7	93.4	172.6	210.3	299.4	370.5	359.7	398.2
Q9NZM3	Intersectin-2 OS=Homo sapiens OX=9606 GN=ITSN2 PE=1 SV=3	11.121	3	367.3	368.7	371	302.5	178	112.6	86.6	81.1	63.8	68.5										
Q8IY95	Transmembrane protein 192 OS=Homo sapiens OX=9606 GN=TMEM192 PE=1 SV=1	11.116	2											77.3	91.5	57.6	146.4	216.1	268.8	239.6	296.8	309.2	296.6
Q69YU5	Protein BRAWNIN OS=Homo sapiens OX=9606 GN=BRAWNIN PE=1 SV=2	11.115	2	235.8	220.1	241.4	229.6	211.5	231.8	183.4	175.6	150.9	120										
Q8WTS1	1-acylglycerol-3-phosphate O-acyltransferase ABHD5 OS=Homo sapiens OX=9606 GN=ABHD5 PE=1 SV=1	11.104	2											61.6	51.5	65.7	107.4	197.2	181.4	277.1	323.5	358.6	376
O95619	YEATS domain-containing protein 4 OS=Homo sapiens OX=9606 GN=YEATS4 PE=1 SV=1	11.097	2	370.1	360.8	342.9	330.7	322.2	177.5	50.9	19.5	15.8	9.5										
Q5T6V5	Queuosine salvage protein OS=Homo sapiens OX=9606 GN=C9orf64 PE=1 SV=1	11.089	3	212.4	205.7	202.1	189.3	101.1	41.6	17.4	12.8	9.6	7.9	7.4	7.4	6.9	14.6	38.7	84.8	192.9	201.3	217.4	228.6
Q12872	Splicing factor, suppressor of white-apricot homolog OS=Homo sapiens OX=9606 GN=SFSWAP PE=1 SV=3	11.077	2											17.1	20.7	28.4	67.1	162.7	216.9	312.9	383.5	387.4	403.4
O94901	SUN domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SUN1 PE=1 SV=4	11.073	2																				
Q9Y5Q9	General transcription factor 3C polypeptide 3 OS=Homo sapiens OX=9606 GN=GTF3C3 PE=1 SV=1	11.061	2	255.4	243.3	196.6	96.4	62.5	44.2	27.3	26.8	25.1	22.3	18.4	15.1	4.8	23.7	44.9	50.7	82	181.1	262	317.3
O14763	Tumor necrosis factor receptor superfamily member 10B OS=Homo sapiens OX=9606 GN=TNFRSF10B PE=1 SV=2	11.057	2	133.7	144	141.2	137.9	131.3	107.5	71	58.5	46.5	28.4	15.6	20	26.4	54.3	94.4	111.3	147.2	170.3	173.7	186.9
Q9P1Y5	Calmodulin-regulated spectrin-associated protein 3 OS=Homo sapiens OX=9606 GN=CAMSAP3 PE=1 SV=2	11.044	1	180.8	172	178.8	153.4	121.8	74.3	48.4	31.2	19.5	19.9	19	34.2	21.2	61.4	91.3	99.9	158.6	172.7	148.8	192.8
Q9NZA1	Chloride intracellular channel protein 5 OS=Homo sapiens OX=9606 GN=CLIC5 PE=1 SV=3	11.036	1	339.1	333.8	382.6	337.1	287.4	182.6	62.7	34.8	24.2	15.8										
Q15554	Telomeric repeat-binding factor 2 OS=Homo sapiens OX=9606 GN=TERF2 PE=1 SV=3	11.036	2																				
P42677	40S ribosomal protein S27 OS=Homo sapiens OX=9606 GN=RPS27 PE=1 SV=3	11.017	2	139.9	144.3	159.8	137	118.7	128.8	66.6	50.3	30.6	24	21.4	30.2	26.6	74.2	132.6	96.1	114.9	160.6	162.4	181
P49917	DNA ligase 4 OS=Homo sapiens OX=9606 GN=LIG4 PE=1 SV=2	11.014	2	177.7	169.9	206.3	130.8	117.7	81	39.5	33.6	20.9	22.6	6.2	13.2	18.9	22.7	67.9	84.8	175.8	182.8	209.8	217.9
Q9Y3D3	28S ribosomal protein S16, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS16 PE=1 SV=1	11	2											28.8	21	36.6	52.8	79.2	104	208.6	387.9	505.9	575.2
Q9NP74	Palmdelphin OS=Homo sapiens OX=9606 GN=PALMD PE=1 SV=1	10.998	3											126.4	103.5	78.1	133.4	205.1	237.8	268.2	281.2	278.7	287.6
Q765P7	Protein MTSS 2 OS=Homo sapiens OX=9606 GN=MTSS2 PE=1 SV=1	10.991	2	154.2	147	156.9	144.3	130.2	85.6	63.4	44.4	42.7	31.3	17.5	20.1	24.7	37.4	94.6	124.7	149.9	167.4	171.2	192.5
Q9NUM4	Transmembrane protein 106B OS=Homo sapiens OX=9606 GN=TMEM106B PE=1 SV=2	10.991	2	302.2	282.9	300.2	281.9	219	205.4	129.1	114.4	83.8	81.3										
Q5VT25	Serine/threonine-protein kinase MRCK alpha OS=Homo sapiens OX=9606 GN=CDC42BPA PE=1 SV=1	10.986	1											11.6	18.3	15.9	26.2	89.7	117.2	257.7	429.1	496.8	537.5
Q8TE02	Elongator complex protein 5 OS=Homo sapiens OX=9606 GN=ELP5 PE=1 SV=2	10.982	2	183.1	176.7	181.9	162	112.3	70.4	37	27.5	13.7	35.4	12.5	10.5	17.6	34.7	99.1	118.7	147.4	150.7	192.6	216.1
Q9UI14	Prenylated Rab acceptor protein 1 OS=Homo sapiens OX=9606 GN=RABAC1 PE=1 SV=1	10.971	2	132.3	129.3	142.8	138.9	115.6	119.4	61.8	67.6	49.5	42.7	41.9	41.8	36.4	67.3	113.3	120	141.3	146.3	144.5	147.2
Q9BWS9	Chitinase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CHID1 PE=1 SV=1	10.969	2											11.1	12.1	23.4	68.8	133	198.1	340.2	385.8	405.9	421.6
Q4LDG9	Dynein axonemal light chain 1 OS=Homo sapiens OX=9606 GN=DNAL1 PE=1 SV=1	10.953	2	185.7	171.1	196.8	168.4	135.5	73.2	27.7	19.1	11.7	10.8	8.5	14	20.1	31	73.6	119.1	156.5	180.5	203.5	193.3
Q9NYP9	Protein Mis18-alpha OS=Homo sapiens OX=9606 GN=MIS18A PE=1 SV=1	10.951	2											26	33.5	42.8	91.7	193.9	232.3	331.5	348.9	337.3	362.2
Q9NYB9	Abl interactor 2 OS=Homo sapiens OX=9606 GN=ABI2 PE=1 SV=1	10.95	2	163.3	170	178.3	156.2	129.7	73.6	46.8	37.4	26.4	18.4	19.6	26.1	34.3	48.7	69.7	128.2	149.7	172.8	174.5	176.4
Q9BW60	Elongation of very long chain fatty acids protein 1 OS=Homo sapiens OX=9606 GN=ELOVL1 PE=1 SV=1	10.947	1	402.3	399.2	386.4	344.4	219.1	113.6	49.6	37.4	25.7	22.5										
Q92766	Ras-responsive element-binding protein 1 OS=Homo sapiens OX=9606 GN=RREB1 PE=1 SV=3	10.937	2	191.6	183.5	210.5	163.6	107.6	56	34.3	23.4	15.9	13.6	10.6	15.1	16.9	35.9	63.8	98.7	165.6	185.1	202.3	206
Q9Y6I9	Testis-expressed protein 264 OS=Homo sapiens OX=9606 GN=TEX264 PE=1 SV=1	10.932	2	215.5	207.3	191.9	156.7	94.7	44.8	26	24.4	19.3	19.5	11.2	15.8	11.2	24	53.5	89	153.6	192	229.4	220.3
Q8TAA9	Vang-like protein 1 OS=Homo sapiens OX=9606 GN=VANGL1 PE=1 SV=1	10.919	2	186.8	183.3	189.6	173.5	140.1	87.5	18.7	11.6	5.9	3	5.8	8.6	14.8	35.4	88.8	116.2	173.7	174.6	187.2	194.9
Q13887	Krueppel-like factor 5 OS=Homo sapiens OX=9606 GN=KLF5 PE=1 SV=2	10.917	2	152	147.4	159.5	139.2	121.6	91.5	60.6	54.6	43.1	30.6	35.2	31.9	22	59.1	84.1	113	151.3	159.1	164.4	179.9
Q99871	HAUS augmin-like complex subunit 7 OS=Homo sapiens OX=9606 GN=HAUS7 PE=1 SV=4	10.914	1	211.4	189.6	193.9	128.9	97.7	59.2	40.6	33	25	20.6	12.3	21.3	30.8	61.4	87	104	118.1	171.6	181.3	212.3
Q9Y5Q8	General transcription factor 3C polypeptide 5 OS=Homo sapiens OX=9606 GN=GTF3C5 PE=1 SV=2	10.906	2											10.4	16.7	24.4	52.9	123.9	179.1	275.4	389.9	437.8	489.4
Q5JU69	Torsin-2A OS=Homo sapiens OX=9606 GN=TOR2A PE=2 SV=1	10.901	2																				
P51159	Ras-related protein Rab-27A OS=Homo sapiens OX=9606 GN=RAB27A PE=1 SV=3	10.9	2	326.1	319.5	336.5	279.5	241.6	186.4	109.9	88	65.6	46.9										
Q9UBM7	7-dehydrocholesterol reductase OS=Homo sapiens OX=9606 GN=DHCR7 PE=1 SV=1	10.9	3	260.6	260.5	223.7	141.3	55.6	23	11.8	10.7	7.6	5.1	9.1	10.4	15.9	31.7	58.4	89.2	151.3	190.9	211.9	231
P33897	ATP-binding cassette sub-family D member 1 OS=Homo sapiens OX=9606 GN=ABCD1 PE=1 SV=2	10.892	2											7.2	7.6	15.6	17.6	25.4	36.2	99.7	285.2	662.4	843.3
P52657	Transcription initiation factor IIA subunit 2 OS=Homo sapiens OX=9606 GN=GTF2A2 PE=1 SV=1	10.89	1	144.3	140.2	158.7	148	134.2	112.4	69	53.3	30.3	9.4	15.4	17.5	16.5	63.4	115.5	130.2	158.1	161.5	151.6	170.2
Q9NUQ2	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon OS=Homo sapiens OX=9606 GN=AGPAT5 PE=1 SV=3	10.883	2	195.3	202.6	197.1	173.4	129.1	47.9	21.4	14.9	9.3	8.9	12.2	9.4	7.7	21.6	65.4	101.3	177.4	198.8	216.2	189.9
Q9NX08	COMM domain-containing protein 8 OS=Homo sapiens OX=9606 GN=COMMD8 PE=1 SV=1	10.868	2											18.2	27.9	38.9	78	152.7	190.9	309.5	358.4	400.2	425.3
Q92558	Actin-binding protein WASF1 OS=Homo sapiens OX=9606 GN=WASF1 PE=1 SV=1	10.862	2	163.4	162.4	171.4	163	137.8	93.2	46	30.2	20	12.5	16.3	17.2	12.6	33.5	82.8	133.2	168.2	173.1	173.8	189.2
Q8N5Z5	BTB/POZ domain-containing protein KCTD17 OS=Homo sapiens OX=9606 GN=KCTD17 PE=1 SV=3	10.856	2	281.7	290.4	323	288.3	274.6	186.2	121.5	97.3	88.4	48.5										
Q17R31	Putative deoxyribonuclease TATDN3 OS=Homo sapiens OX=9606 GN=TATDN3 PE=1 SV=1	10.852	2											39.7	56	75.7	126.3	169.5	233	310.7	323.1	333.7	332.4
Q8N1P7	Beta/gamma crystallin domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CRYBG2 PE=2 SV=2	10.832	2											38	31.7	24.9	61.6	126.3	153.8	311.7	373.8	414	464.2
P47736	Rap1 GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RAP1GAP PE=1 SV=2	10.828	2												18.4	27.7	45	96.1	150.8	262.3	389.9	500.6	509.2
Q9H993	Damage-control phosphatase ARMT1 OS=Homo sapiens OX=9606 GN=ARMT1 PE=1 SV=1	10.822	1												18.1	15.1	28.6	58.1	96.5	362.5	432.9	466.7	521.4
P17050	Alpha-N-acetylgalactosaminidase OS=Homo sapiens OX=9606 GN=NAGA PE=1 SV=2	10.808	2	151.8	164.8	168.5	148	146.6	84.2	51.4	38.7	18	27.9	7.7	11.6	16.9	36.6	114.4	105.6	157.8	171.6	188.6	189
O95685	Protein phosphatase 1 regulatory subunit 3D OS=Homo sapiens OX=9606 GN=PPP1R3D PE=1 SV=1	10.806	2	390.4	364.1	409.5	362.3	240.9	118.7	50.7	30.2	19	14.2										
Q8N128	Protein FAM177A1 OS=Homo sapiens OX=9606 GN=FAM177A1 PE=1 SV=1	10.8	2	150.6	145.3	145.8	140.4	131.1	99.3	71.5	54.2	40.2	21.7	30.1	36.9	13.4	63.6	89.7	106.9	128.9	169	174.4	187
P06858	Lipoprotein lipase OS=Homo sapiens OX=9606 GN=LPL PE=1 SV=1	10.789	2	324	345.2	390.5	310.3	239.3	167.8	89.8	65.8	39.2	28										
Q96FK6	WD repeat-containing protein 89 OS=Homo sapiens OX=9606 GN=WDR89 PE=2 SV=1	10.775	2	145	138.4	161.6	182.1	159.3	143.8	48.7	13.4	4.6	3	3.9	3.6	11	52.9	124.5	161.6	164.5	179.5	148.8	149.7
P63172	Dynein light chain Tctex-type 1 OS=Homo sapiens OX=9606 GN=DYNLT1 PE=1 SV=1	10.738	2	179.6	179.5	196	169.5	121.4	71.2	33.3	21.6	15.9	11.9	14.5	13	14.1	30.8	66.6	98.5	168.8	174.1	198.8	220.9
Q96RQ3	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC1 PE=1 SV=3	10.737	1	200.1	220.1	224.6	151.3	87.2	47.8	26.3	19	14.1	9.4	6.1	5.1	6.7	12.6	26.8	51.5	151	217	262.2	261
O00567	Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4	10.731	1											78.8	100.7	114.3	155	226.1	250.2	262	269.2	268.4	275.4
Q9Y2R5	28S ribosomal protein S17, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS17 PE=1 SV=1	10.727	2	268.9	264.4	235.1	98.9	56.7	32.2	16.7	12.9	8.1	6.1	3.2	3.4	4.5	8.4	26.9	41.1	101.3	221.6	278	311.7
Q8IUH3	RNA-binding protein 45 OS=Homo sapiens OX=9606 GN=RBM45 PE=1 SV=1	10.72	2	320.5	314.4	91.2	108.7	49.2	33.9	26.5	23	17.7	15	7	11.8	11.9	21.2	35.2	46.4	105.1	213.2	272.7	275.4
P32969	60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9P9 PE=1 SV=1	10.682	2	243.5	259.4	290.7	280.6	269.8	276.6	146.2	122.4	65.2	45.5										
P82664	28S ribosomal protein S10, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS10 PE=1 SV=2	10.647	2	188.6	185.5	187.2	153	121	79.4	40.9	23.8	11.1	9.5	7.1	11.7	16.7	36.8	67.8	110.8	140.2	192.6	201.5	214.8
Q6PGP7	SKI3 subunit of superkiller complex protein OS=Homo sapiens OX=9606 GN=SKIC3 PE=1 SV=1	10.632	2											37.3	34.5	31.2	60.8	110.2	152.6	207.7	386.5	452.7	526.5
P53680	AP-2 complex subunit sigma OS=Homo sapiens OX=9606 GN=AP2S1 PE=1 SV=2	10.623	2											6.7	8.3	9.6	25.1	129.8	266.8	328.3	367.1	440.5	417.9
Q7KYR7	Butyrophilin subfamily 2 member A1 OS=Homo sapiens OX=9606 GN=BTN2A1 PE=1 SV=3	10.623	2											18.4	21.3	21	60.3	193.5	258.1	314	366.5	365	382
Q15906	Vacuolar protein sorting-associated protein 72 homolog OS=Homo sapiens OX=9606 GN=VPS72 PE=1 SV=1	10.617	2	152.3	151	161.3	129.5	108.4	91.4	63.7	57.1	45.9	39.5	27.8	32.1	49.1	62.6	85.5	105.9	131.6	155.1	168	182.2
Q9BXK1	Krueppel-like factor 16 OS=Homo sapiens OX=9606 GN=KLF16 PE=1 SV=1	10.591	2	342.4	334.8	326.8	273.3	198.8	166.9	106.4	95.6	82.7	72.3										
Q9UEG4	Zinc finger protein 629 OS=Homo sapiens OX=9606 GN=ZNF629 PE=1 SV=2	10.59	2	283.2	292.5	302.6	299.3	250	221.1	126.5	96.3	70.3	58.3										
Q96E52	Metalloendopeptidase OMA1, mitochondrial OS=Homo sapiens OX=9606 GN=OMA1 PE=1 SV=1	10.59	1	169	165.1	173.8	152.4	123.9	100.4	52	35.7	19.4	8.3	9.5	21.5	32.7	59.6	92.7	110.2	147.6	151.5	182.3	192.4
P27540	Aryl hydrocarbon receptor nuclear translocator OS=Homo sapiens OX=9606 GN=ARNT PE=1 SV=1	10.561	2	170.7	166.7	168	166.9	127.6	87	45.1	28.2	21.4	18.4	16.3	17.1	15.3	38.9	85.2	119.4	156	180.9	180.9	189.8
P25054	Adenomatous polyposis coli protein OS=Homo sapiens OX=9606 GN=APC PE=1 SV=2	10.546	2	119.5	114.2	117.6	128.6	123.2	103.4	78.7	80.1	74.8	60	42	42.1	35.8	66.3	111.3	105.1	137.1	144.6	151.2	164.6
Q9NVX0	HAUS augmin-like complex subunit 2 OS=Homo sapiens OX=9606 GN=HAUS2 PE=1 SV=1	10.545	2																				
Q03468	DNA excision repair protein ERCC-6 OS=Homo sapiens OX=9606 GN=ERCC6 PE=1 SV=1	10.541	2											107.8	110.6	58.2	143.8	194.8	223.4	265	298.7	288.2	309.5
O75554	WW domain-binding protein 4 OS=Homo sapiens OX=9606 GN=WBP4 PE=1 SV=1	10.541	2	117.3	111.9	109.1	124	134.9	137.2	67.9	72.1	65.3	60.3	80.4	79.5	56.3	101	131.1	115	103.4	122.1	105.5	105.7
Q9Y547	Intraflagellar transport protein 25 homolog OS=Homo sapiens OX=9606 GN=HSPB11 PE=1 SV=1	10.514	1	369.1	328.2	350.2	342.5	268.6	240.7	72.9	16.3	7.5	3.9										
O60508	Pre-mRNA-processing factor 17 OS=Homo sapiens OX=9606 GN=CDC40 PE=1 SV=1	10.495	2											28.1	26	31.7	70.7	175.6	265.4	319.5	365.9	349.7	367.3
O00418	Eukaryotic elongation factor 2 kinase OS=Homo sapiens OX=9606 GN=EEF2K PE=1 SV=2	10.477	2	436.3	415.3	403.5	268.8	208.8	125.4	60.4	41.5	22.6	17.4										
Q6ICB0	Desumoylating isopeptidase 1 OS=Homo sapiens OX=9606 GN=DESI1 PE=1 SV=1	10.465	2	281.3	255.7	219.3	122	54.7	28.8	17.8	9.9	6.1	4.4	10.8		13.9	35.2	63.2	71.7	131.3	187.6	237.9	248.4
Q9Y4K3	TNF receptor-associated factor 6 OS=Homo sapiens OX=9606 GN=TRAF6 PE=1 SV=1	10.456	2											34.9	53.9	59.6	111.4	198.1	239.7	281.3	342.8	324.9	353.5
Q15532	Protein SSXT OS=Homo sapiens OX=9606 GN=SS18 PE=1 SV=3	10.449	1	135	131.5	135.2	108.8	96.3	89.8	84.2	79	72	68.2	80.6	81.7	40.7	97.3	98.7	92.4	102.5	132.3	134.2	139.6
P35611	Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=2	10.441	2											67	62.3	21.8	110.4	196.1	230.5	305.7	319.2	338.6	348.4
