Accession	GeneName	Description	PG.Qvalue	S0.1	S0.2	S0.3	S3.1	S3.2	S3.3	S6.1	S6.2	S6.3	S9.1	S9.2	S9.3	S12.1	S12.2	S12.3	S24.1	S24.2	S24.3
Q9BWH6	RPAP1	RNA polymerase II-associated protein 1	5.14E-37	229756.2656	225051.7813	264050.6563	233916.2656	237826.4375	246141.9531	230658.1875	221546.4531	242993.7813	238351.2813	228998.1563	249496.0781	241714.1563	236502.7188	240497.1563	240244.7344	252483.3906	234557.4688
Q9BWJ5	SF3B5	Splicing factor 3B subunit 5	2.40E-38	337736.8438	403467.6875	389817.9375	386316.4063	374202.4688	356275.4375	394737.375	449687.75	407404.4375	347920.2813	384553.9688	334392.4063	334836.9063	316982.75	304237.5313	326831.3125	324183.8125	350013.9375
Q9BWK5	CYREN	Cell cycle regulator of non-homologous end joining	1.17E-13	332263.3125	364832.875	359578.0938	377245.625	363621.0625	338495.2188	436289.3438	378512.9375	336670.7813	404524.3125	380442.9688	315376.6563	344705.4688	358991.7188	355452.875	357694.625	684499.5625	340888.5313
Q9BWM7	SFXN3	Sideroflexin-3	1.21E-13	33118.3125	11122.72363	43231.94531	28331.48828	17925.36719	6394.751465	NaN	17994.1543	NaN	22153.49609	NaN	1874.578003	6154.421875	NaN	NaN	15777.51074	35748.59766	4476.769043
Q9BWN1	PRR14	Proline-rich protein 14	8.06E-21	13058.89063	23181.91992	6434.609863	10486.59375	8660.555664	10361.8291	7330.198242	17598.59766	12028.60742	8534.21582	10520.80859	9199.505859	17726.8457	12907.23633	9431.723633	4392.356445	8108.089844	11356.36719
Q9BWS9	CHID1	Chitinase domain-containing protein 1	3.90E-29	65398.83594	63455.96484	53829.33594	62015.94141	60872.33984	66094.96875	57327.61328	51648.28516	59049.5625	62542.80469	61986.375	59172.76953	67617.67188	62284.75391	64180.89063	61656.80859	62305.59766	66424.8125
Q9BWT1	CDCA7	Cell division cycle-associated protein 7	1.21E-32	38339.38281	43428.70313	41147.80859	35310.63281	43630.07422	41978	36840.73438	32726.85742	45310.53906	38871.67578	37522.62109	43800.10938	36784.65625	41237.69531	38913.19922	38830.5	32420.7832	32131.88086
Q9BWT3	PAPOLG	Poly(A) polymerase gamma	1.61E-28	283358.5625	310699.9375	301253	304221.4375	301537.5938	302864.6563	295092.5	274250.5625	275813.7813	281023.2188	312869.9375	282294.6875	283379.2188	311271.2188	259636.1563	270642.8125	300691.7813	324102.6563
Q9BWT6	MND1	Meiotic nuclear division protein 1 homolog	1.75E-22	108526.7891	128959.7734	108805.2188	116666.4141	118939.8125	128169.6719	109075.8438	97393.17969	129109.3359	112214.3125	117518.9141	98486.46875	89348.57031	123809.7109	97944.45313	108804.125	104094.0156	99932.5625
Q9BWU0	SLC4A1AP	Kanadaptin	2.37E-41	1072148.25	1182183.25	1171825.375	1219074.5	1178730.25	1090413.375	1235629.375	1356100.125	1296438.875	1266512.625	1281516	1188093.25	1213319	1176677.625	1109281.375	1350036.5	1286698	1316150.125
Q9BWU1	CDK19	Cyclin-dependent kinase 19	0.006849445	22565.2832	NaN	NaN	33823.09375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22993.96289	NaN	NaN	NaN
Q9BWW4	SSBP3	Single-stranded DNA-binding protein 3	4.69E-37	68453.9375	65837.53125	69805.47656	67265.26563	61138.31641	75196.67188	58534.88672	70902.375	71089.92969	59688.03516	68477.25781	62790.50781	90002.97656	59229.60938	69663.28125	76018.98438	54622.01172	58994.66406
Q9BWW8	APOL6	Apolipoprotein L6	0.000272929	368958.25	NaN	566830.375	142560.9531	580861.6875	402409.8438	196816.2344	NaN	193057.3281	373262.625	160069.625	257972.6406	417363.1875	475839.1563	NaN	149616.7344	147014.0938	170835.3125
Q9BX10	GTPBP2	GTP-binding protein 2	4.40E-25	97187.95313	90847.79688	94664.74219	81886.96875	72368.14844	87544.41406	110726.5391	74543.84375	92422.00781	89329.21875	104975.3828	77932.55469	100050.4375	98292.82031	80185.96094	90549.76563	87665.47656	96620.1875
Q9BX26	SYCP2	Synaptonemal complex protein 2	3.41E-05	80179.72656	84973.29688	111206.4141	79599.67188	103991.7344	106106.4219	119555.6719	107963.4063	NaN	NaN	110454.5938	136000.6406	126711.0156	122832.3672	130025.9688	157619.5469	95585.24219	74592.5625
Q9BX40	LSM14B	Protein LSM14 homolog B	2.69E-31	111997.7969	120975.2656	118177.2734	139898.7813	126219.0234	126562.7891	173007.8281	170847.8281	138580.7031	149724.2969	143284.3281	121425.4219	124943.5156	133381.7656	126962.375	145380.0313	145034.4063	147382.3906
Q9BX63	BRIP1	Fanconi anemia group J protein	5.82E-25	125129.2266	119520.3516	132191.7344	125502.5391	122619.0469	125877.8047	104500.375	119971.2266	135389.2031	128533.3438	130383.75	120098.5703	115619.2109	122633.2734	129397.9766	131337.8281	110944.8984	127871.0469
Q9BX66	SORBS1	Sorbin and SH3 domain-containing protein 1	5.78E-14	196640.0469	480385.9688	NaN	61568.58203	201975.0781	NaN	50013.55078	35558.97266	96562.78906	152496.4375	73162.10938	127524.8203	54212.33203	41778.22656	82989.35156	NaN	NaN	73223.4375
Q9BX67	JAM3	Junctional adhesion molecule C	8.14E-19	74987.92969	55256.53125	79979.07031	48886.6875	72102.17969	59401.40625	50401.86719	40354.39844	57634.77734	57810.66406	48896.04688	61077.98047	45906.66016	59282.17969	63719.375	39617.16016	32282.41602	39565.19531
Q9BX68	HINT2	Adenosine 5'-monophosphoramidase HINT2	5.95E-24	258571.9375	251962.6875	244525.0938	238684.3438	234992.5469	234556.9688	267687.625	271948.875	266655.9063	258341.4531	273192.5	236308.6563	233749.5313	223949.3594	232812.5313	266517.0313	258911.1875	277794.5938
Q9BX70	BTBD2	BTB/POZ domain-containing protein 2	1.14E-23	150228.0469	195215.5625	186968.7656	213080.4063	172829.9844	174569.1406	165295.625	229702.6406	154487.5	209865.1563	150550.9688	144336.7656	168917.5938	158153.0156	84990.89844	148126.4063	143969.6719	104981.25
Q9BX73	TM2D2	TM2 domain-containing protein 2	6.83E-21	6570.432617	23996.00977	11397.40039	7208.646484	18289.20703	13386.65234	12597.96094	NaN	8402.707031	10509.6084	7101.522949	11556.57031	26963.87109	15234.60645	18580.32422	10143.46191	9896.674805	12836.06641
Q9BX82	ZNF471	Zinc finger protein 471	9.40E-05	102060.4688	81330.08594	73927.46875	68231.21094	78871.21875	87162.60156	49000.12891	43504.84375	69586.61719	81525.6875	43809.60938	68899.47656	89177.92188	NaN	NaN	78523.83594	121359.0859	51578.21875
Q9BX84	TRPM6	Transient receptor potential cation channel subfamily M member 6	0.002276103	NaN	NaN	NaN	NaN	NaN	NaN	169745.9375	NaN	NaN	NaN	NaN	NaN	NaN	307814.7813	85504.64844	NaN	143377.1719	NaN
Q9BX95	SGPP1	Sphingosine-1-phosphate phosphatase 1	1.95E-15	38584.02734	127661.8203	112347.7656	74650.59375	31949.04492	90671.75781	150943.9219	46797.47266	91851.28125	115370.1172	81668.55469	79041.08594	62952.34375	132665.6094	78661.74219	75166.24219	110667.6328	71752.82813
Q9BXB1	LGR4	Leucine-rich repeat-containing G-protein coupled receptor 4	0.001314103	NaN	2855.848633	3958.355469	NaN	8494.787109	NaN	NaN	NaN	NaN	NaN	NaN	7714.970215	NaN	NaN	NaN	NaN	NaN	NaN
Q9BXB4	OSBPL11	Oxysterol-binding protein-related protein 11	1.62E-44	2972069.75	3064511.75	2917210	3006505	3179678.25	3160650.25	3110307	2982263	2960966.25	3089141.25	3070298.75	3052593	3298344.75	3136959.25	3234872	2573567	2829574	3187562.25
Q9BXB5	OSBPL10	Oxysterol-binding protein-related protein 10	2.32E-40	100313.5781	93614.75	101518.3125	109303.2109	100267.8281	104813.0859	93292.25	92651.35156	99548.23438	112520.4609	102255.3906	97795.16406	112101.1641	110405.9922	96070.21875	80276.20313	98450.71094	84231.92188
Q9BXC9	BBS2	Bardet-Biedl syndrome 2 protein	4.82E-20	9096.90918	9655.387695	11209.31836	9610.030273	11508.34668	7864.445801	9188.015625	8882.161133	9340.532227	7477.020996	12313.63477	10126.20605	10684.78125	10266.36133	5793.72998	12423.38477	10505.83398	9135.134766
Q9BXF3	CECR2	Chromatin remodeling regulator CECR2	2.69E-24	43134.67578	65897.84375	66186.9375	70222.20313	68990.14063	62024.71094	63330.16016	50055.77344	49477.77734	60720.47656	52984.09766	59111.23047	50037.14453	51672.40234	49581.76563	42773.13281	40102.74609	52579.39063
Q9BXF6	RAB11FIP5	Rab11 family-interacting protein 5	4.87E-24	66875.4375	90281.07813	77231.85156	65585.52344	80160.21875	84681.44531	80615.91406	84542.35938	79816.89063	89067.04688	83637.78125	81464.10938	92399.78125	103408.7891	87273.89063	88717.70313	95644.60938	117256.8047
Q9BXH1	BBC3	Bcl-2-binding component 3, isoforms 1/2	1.68E-06	1013.478821	NaN	NaN	NaN	5661.179199	NaN	NaN	NaN	643.9017334	NaN	5437.677246	NaN	4286.82959	NaN	NaN	1468.596069	2352.167236	NaN
Q9BXI6	TBC1D10A	TBC1 domain family member 10A	2.45E-38	36610.58594	30116.3125	41690.50391	30821.79297	34138.82422	24566.49414	33923.92578	32016.09961	35499.6875	31020.0293	24113.69336	35825.46094	31708.68359	32419.34766	35829.19141	31469.27148	28424.56055	33939.02344
Q9BXJ5	C1QTNF2	Complement C1q tumor necrosis factor-related protein 2	0.006337003	NaN	31936.625	29980.14844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q9BXJ8	TMEM120A	Ion channel TACAN	4.07E-22	188749.4063	NaN	NaN	130338.4297	107719.2891	144595.9688	NaN	NaN	130122.8594	142989.75	158333.0313	160282.6563	132941.25	125781.5469	139148.7656	110269.7188	124923.1875	100331.3359
Q9BXJ9	NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit	3.73E-43	386514.375	322472.7813	304959.9375	291179.875	322189.4688	373794.9688	265797.7813	184238.6094	271745.625	254242.6563	222939.5625	294315.75	342853.25	348246.1875	359560.8438	301910.2813	302322.5625	307771.2188
Q9BXK1	KLF16	Krueppel-like factor 16	5.57E-37	38831.19922	41575.6875	38183.91406	49427.875	54378.94531	45834.80859	48964.95313	38026.04297	44014.39844	37928.96484	48412.09375	41928.95313	30653.2207	43459.14063	31282.17188	45577.73438	47147.98828	49212.0625
Q9BXK5	BCL2L13	Bcl-2-like protein 13	1.65E-24	36599.83203	37952.50781	47078.625	47529.49219	45092.64453	50422.29297	45960.66016	37743.01172	39461.375	43876.20313	38065.56641	35020.67188	45539.88281	41947.625	43416.11719	46016.34766	48225.84375	48766.3125
Q9BXL8	CDCA4	Cell division cycle-associated protein 4	2.06E-17	41020.81641	45998.62891	30496.96094	42539.12109	47506.47266	28914.24609	43959.03906	32112.46484	40092.21094	35018.07422	19539.23047	41363.56641	39448.30859	39243.24219	24206.48828	44633.56641	41988.69922	18016.44141
Q9BXM9	FSD1L	FSD1-like protein	0.004254169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19278.9668
Q9BXP2	SLC12A9	Solute carrier family 12 member 9	5.07E-23	39152.99219	31040.99414	43741.00781	21195.45703	24728.12305	28039.15234	33638.12891	8366.651367	20628.6875	27929.19336	10180.29102	7347.374512	20256.27734	22524.69727	15783.00977	19063.49805	12482.03711	16765.47656
Q9BXP5	SRRT	Serrate RNA effector molecule homolog	1.45E-35	794089.5	836229.6875	831338.875	833942	805972.3125	804218.9375	916829.6875	974314.625	903827.8125	936855.375	909421.625	892152.0625	853995.75	874777.75	835806.5625	941337.75	963197.125	993640.75
Q9BXR0	QTRT1	Queuine tRNA-ribosyltransferase catalytic subunit 1	2.14E-28	238246.4531	225395.5313	211333.1719	237247.4688	216947.9688	232295.1563	231004.1563	238897.5781	234840.0469	246629.5469	247340.375	238625.0781	245452.7813	261187.1094	257953.0156	283377.2188	254329.6719	272412.5
Q9BXS5	AP1M1	AP-1 complex subunit mu-1	8.27E-35	1923262.125	1961214.75	1739262	1694544.25	1822985.25	1851270.5	1781626	1384507	1745235.25	1835509.125	1855206.5	1867926.625	2011927.25	2150385.25	1981685.5	1830218.875	1610283.375	1776963
Q9BXS6	NUSAP1	Nucleolar and spindle-associated protein 1	2.39E-36	683916.0625	604523.1875	669188.5625	858096.1875	817791.125	746582.75	857523.3125	869153.9375	858240.6875	869357.5625	872233.0625	855675.1875	811689.875	825873.125	823204.0625	735239	869617.875	839027.5625
Q9BXS9	SLC26A6	Solute carrier family 26 member 6	7.54E-45	145477.2031	190043.9375	175457.9063	207417.9219	170574.5625	200963.9219	172604.4688	196532.3281	183630.9844	130063.7969	175295.5938	178588.9219	182932.2656	184675.5781	169399.0313	175099.5156	199948.1875	220571.8594
Q9BXT2	CACNG6	Voltage-dependent calcium channel gamma-6 subunit	8.50E-05	451300.5	418998.6875	405625.2813	422640.7813	446237.6875	425789.0313	501383.5938	449543.6875	465225.3125	479735.0313	432665.9063	496085.9063	502747.625	435993.125	472412.3125	523351.6875	429341.3438	508898.5625
Q9BXU0	TEX12	Testis-expressed protein 12	0.004133823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27590.69922	NaN
Q9BXV9	GON7	EKC/KEOPS complex subunit GON7	2.90E-19	106027.3828	133922.9844	119891.8516	129371.5078	115242.0938	115240.4141	133270.8438	135979.2969	146485.4688	134495.8594	129534.3984	117386.0938	110106.8984	103949.4219	100386.2188	125175.2109	128032.7656	109187.8984
Q9BXW6	OSBPL1A	Oxysterol-binding protein-related protein 1	2.56E-46	79688.17188	88665.71875	82336.46094	89419.1875	75764.375	79814.60156	77149.60156	81159.27344	78914.86719	64515.81641	88641.13281	85420.75	80831.90625	88814.78906	72356.11719	78624.60156	82472.75	78910.17188
Q9BXW7	HDHD5	Haloacid dehalogenase-like hydrolase domain-containing 5	9.56E-41	1027906.563	1072726.625	1004872.75	1122715.125	1080592.5	1070920.625	1182251.375	1067200.25	1096261.125	1132908.625	1080282	1105111	1057941.875	1107438.625	1065902.625	1122228.875	1049397.875	1229367.25
Q9BXW9	FANCD2	Fanconi anemia group D2 protein	1.61E-38	148422.8125	122992.0469	126436.9609	115320.1406	140462.9063	148851.5	124843.7891	150933.8906	134065.4219	136297.3906	116161.5391	127918.3359	171725.7969	176649.9688	156718.4531	163142.8125	161225.7969	194219.7344
Q9BXX0	EMILIN2	EMILIN-2	2.25E-14	55104.85156	67253.41406	60648.75781	52594.53125	113194.4688	62331.48047	55975.23828	66480.72656	84789.13281	66667.3125	54285.86328	57535.26172	69123.67188	60116.23438	58894.5	59021.15234	61374.08203	98714.97656
Q9BXX2	ANKRD30B	Ankyrin repeat domain-containing protein 30B	0.00571771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66891.13281	NaN	NaN	NaN	NaN
Q9BXY0	MAK16	Protein MAK16 homolog	4.35E-30	269009.5313	274256.1875	265681	284378.625	274812.1875	270358.2188	314206.3125	332008.8125	330320.3438	334340.6875	293787.5625	274787	243534.5	243589.7656	304345.7813	277699.0625	292329.7188	273828.0938
Q9BY07	SLC4A5	Electrogenic sodium bicarbonate cotransporter 4	0.002489866	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q9BY32	ITPA	Inosine triphosphate pyrophosphatase	4.93E-29	245162.3125	244569.5313	266486.125	273424.875	238722.7813	237374.5469	249277.6094	262464.3438	250790.3594	253097.5156	256121	251623.7813	232632.6719	232232.2344	230086.9219	211399.5313	201456.1875	220832.2656
Q9BY41	HDAC8	Histone deacetylase 8	3.41E-22	47960.8125	40420.54297	55434.03906	47787.78906	43377.26172	48110.28125	52724.51563	64944.06641	42987.83203	53842.47266	65957.50781	51677.69922	53830.84375	53645.86719	45694.42188	45284.03125	50532.74219	38132.87891
Q9BY42	RTF2	Replication termination factor 2	8.04E-37	116307.6719	127268.8203	130797.5	126105.2422	125267.9297	113852.0938	121727.3359	126319.5313	109778.4531	128549.2422	126151.7344	116604.0078	120938.6172	119534.0078	118695.2109	110700.1328	115496.5547	100912.7031
Q9BY43	CHMP4A	Charged multivesicular body protein 4a	4.35E-28	305726.0625	320979.125	332243.2813	328964.6563	311266.375	287497.4688	286083.9063	325184.7813	303804.3438	314166.1563	311976.6563	286288.5625	261506.5469	280899.2188	283661.6875	272154.4688	227981.7969	267036.625
Q9BY44	EIF2A	Eukaryotic translation initiation factor 2A	2.80E-51	430898.0938	432764.2813	447056.0625	447148.9375	417323.5	424254.7188	413539.6563	437874.875	410823.1875	449306	434135.8125	434992.4688	392557.4063	416949.25	408571.25	345427.3125	325150.2188	340590.0938
Q9BY49	PECR	Peroxisomal trans-2-enoyl-CoA reductase	8.14E-07	122820.3984	101976.2422	42492.88281	48595.75	NaN	83113.39844	77927.33594	NaN	36634.74219	101328.7422	40645.14063	72538.21875	NaN	60704.21484	52504.62891	38687.84766	21090.85547	71202.14063
Q9BY50	SEC11C	Signal peptidase complex catalytic subunit SEC11C	3.11E-18	115973.4063	120820.4063	124159.2031	107023.5234	109117.8359	121497.5938	123817.4219	92363.85156	109820.6406	111402.2188	119625.5703	128157.6484	130694.7578	125453.4844	120595.5	104742.4297	112400.125	105753.875
Q9BY67	CADM1	Cell adhesion molecule 1	1.06E-26	298796.25	308892.2813	290905.7188	299763.8438	323069.2813	328353	313559.7813	301666.5625	288340.1875	263433.1875	266446.25	298386.9688	254814.9375	252152.2969	285922.7188	238869.3438	244761.6719	220606.3594
Q9BY77	POLDIP3	Polymerase delta-interacting protein 3	1.35E-33	148891.1875	146548.2188	143555.9219	150552.1406	143259.2656	141111.9375	155407.7813	173363.3438	157677.0781	147143.2188	147855.625	132606.9375	130751.3906	124047.6406	128904.7578	126892.7031	133598.5938	120482.1094
Q9BY89	KIAA1671	Uncharacterized protein KIAA1671	2.94E-34	57875.82422	50645.62891	46171.19922	54560.92578	53508.75781	54391.62109	65175.95703	45491.41406	42611.71875	44543.32422	41682.94531	49176.49609	54408.22266	51577.12891	48690.64063	47970.10156	50143.71484	50058.99609
Q9BYB0	SHANK3	SH3 and multiple ankyrin repeat domains protein 3	5.60E-05	54180.46484	79945.41406	73297.77344	70550.76563	287434.2813	66623.53906	222463.9219	36298.57422	64201.56641	194526.9063	79481.03906	NaN	NaN	219020.5313	221756.9688	61865.8125	47376.20703	51101.76172
Q9BYB4	GNB1L	Guanine nucleotide-binding protein subunit beta-like protein 1	5.35E-39	381285.5625	411810.3125	446359.25	409092.0313	391429.4375	426301.3438	424375.875	395651.3438	374592.25	356618.4063	376307.9063	405990.9375	391531.7188	352163.1563	396956.6563	407434.4688	362083.0625	322078.4063
Q9BYC5	FUT8	Alpha-(1,6)-fucosyltransferase	2.57E-14	13642.06836	16972.64844	24820.56055	24915.76758	15927.10254	11311.34961	26676.60547	NaN	9970.984375	16182.62012	17203.74414	NaN	15906.70898	16361.87207	13268.08008	9137.575195	10314.40137	6838.25
Q9BYC8	MRPL32	39S ribosomal protein L32, mitochondrial	4.39E-31	46079.57422	47036.19531	46866.33984	56526.05078	41231.92578	58852.20703	70624.75781	76599.41406	53815.44922	49423.58203	53325.70313	59487.08594	58821.34375	47083.12891	49390.42188	43483.67969	49720.07031	45841.82813
Q9BYC9	MRPL20	39S ribosomal protein L20, mitochondrial	7.47E-23	24863.03516	42964.69922	23953.49609	27843.91992	23054.13477	16294.83789	31543.53516	20691.59375	22822.46484	13843.58984	20668.53711	22461.44531	25101.36914	25609.14844	21816.07813	27835.41406	26100.9707	21906.68555
Q9BYD1	MRPL13	39S ribosomal protein L13, mitochondrial	2.79E-27	1150352.375	1162363.375	1253576	1083647	1213966	1177084.5	1226118	1124888.75	1079001	1174887.375	1152842.625	1083909.125	1076823.125	1059882.5	1155320.75	1033695.813	1099641.875	1189677.625
Q9BYD2	MRPL9	39S ribosomal protein L9, mitochondrial	5.51E-38	1085886.625	1002024.625	1117866.125	1155610.25	1004209.875	1157038.375	1093469.75	1082788.375	1017933	1132269.125	1080804.125	1096511.375	1138278.5	1142535.25	1164486.75	1126941.75	1208210.5	1068164.25
Q9BYD3	MRPL4	39S ribosomal protein L4, mitochondrial	2.36E-34	426484.5	421335.4063	435896.6563	446245.0625	438196.8125	435250.3125	459849.2813	456380.0938	462584.9375	456445.7188	405134.25	407177.4688	401558.0625	379390.375	376823.6875	379524.8438	327991.2813	371098.2188
Q9BYD6	MRPL1	39S ribosomal protein L1, mitochondrial	7.02E-30	320720.625	302733.2813	312119.8125	353528.9688	341566.25	346615.7188	365111.875	372329.2813	309994.3125	362782.4063	357411.4375	325128.8438	318708.2188	317288.0938	352743.5938	330813.5625	308642.5938	333373.7188
Q9BYE7	PCGF6	Polycomb group RING finger protein 6	1.60E-34	159227.1094	162624.9688	162056.5	174962.9844	179976.2813	167398.4219	189764.4844	183286.7656	167502.1719	168468.4375	172766.7188	169401.0781	142740.4375	169311.375	121372.5469	129129.75	120582.4531	127357.8125
Q9BYG3	NIFK	MKI67 FHA domain-interacting nucleolar phosphoprotein	1.37E-40	296131.1875	264852.0938	248998.4531	335841.875	321499.6875	334166.2813	313941.75	342011.9063	327801.5313	337364.125	326694.4375	293336.7813	253006.0625	268717.5938	265105.2813	219466.7344	216986.0781	222611.8906
