Accession	Description	Sum PEP Score	# Unique Peptides	Y1L_1	Y1H_1	Y1L_2	Y1H_2	Y1L_3	Y1H_3	Y3L_1	Y3H_1	Y3L_2	Y3H_2	Y3L_3	Y3H_3	Y6L_1	Y6H_1	Y6L_2	Y6H_2	Y6L_3	Y6H_3	Y9L_1	Y9H_1	Y9L_2	Y9H_2	Y9L_3	Y9H_3	Y24L_1	Y24H_1	Y24L_2	Y24H_2	Y24L_3	Y24H_3
P62166	Neuronal calcium sensor 1 OS=Homo sapiens OX=9606 GN=NCS1 PE=1 SV=2	9.068	1	1974072.625		2064131.938		2304132		1334582.5		1850248.375		1687225		1829646.875		1304850.875	348671.4375	1204732.375		1379458.219	458592.8125		286859.0313	54212113.81	393123.9688		769900.75		937158.9375		870954.5
Q96EC8	Protein YIPF6 OS=Homo sapiens OX=9606 GN=YIPF6 PE=1 SV=2	9.064	2	1477614.984		1586392.594		1667007.938		1766209.719		1243400.344		1614633.875		1163253.781		1375369.594		1016043		1147386.875		836721.3672	182821.5938	1186632.281	297556.0313	455944.25	285496.3125	465145.4063	596228.75		754089.375
Q15652	Probable JmjC domain-containing histone demethylation protein 2C OS=Homo sapiens OX=9606 GN=JMJD1C PE=1 SV=2	9.058	3	1235300.625		1281764		1080521.969		743691.5		704527.0938		500605.25						742216.8125		878729.7188								325073.8125		663432.125	
O75879	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial OS=Homo sapiens OX=9606 GN=GATB PE=1 SV=1	9.053	3	856316.9375		1029175.313		1150842.75		849718		852319.375		780763		824779.375		677103.4375		806112.625	454319	893590.1875		771804.9375	327893.7813	741143.4375	430710.3125	609261.25	573648.125	443472.75	1042602.188	434006.625	722462.8125
Q96F44	E3 ubiquitin-protein ligase TRIM11 OS=Homo sapiens OX=9606 GN=TRIM11 PE=1 SV=2	9.038	3	2720453.938	271780.2188	2378931.563		2932801.875	256420.3281	2778953.625	194149.3906		270426.5313	2490056			501250.1875	1354030.625	510064.1875	696483.125	588028.625	4979476	611857.875	829243.1875	589254.6875		654267.6875	873470.4375	767863.4375	1610106.75	728300.8125	1119326.75	785385.1875
Q9UHB4	NADPH-dependent diflavin oxidoreductase 1 OS=Homo sapiens OX=9606 GN=NDOR1 PE=1 SV=1	9.036	2	1485903.625	436343.0313	1815427.313	642394.8125	2481756.125		1515969.688		1708813.297		2029971		2253062.531		1386812.344		945698.875		752201.625		1020835.469	545729.875	636757.4375	634155.5625		840776.5		724346.0625		772630.375
Q13415	Origin recognition complex subunit 1 OS=Homo sapiens OX=9606 GN=ORC1 PE=1 SV=2	9.035	2																														
Q9NZU5	LIM and cysteine-rich domains protein 1 OS=Homo sapiens OX=9606 GN=LMCD1 PE=1 SV=1	9.012	3	1172384.719		1131878.594	1307623.625	1368294.125		940137.125		983629.625		940283.3438	1039167.313	1021876		513463.2188	1084223.5	936419.25	176569.2344	477285.625		458029.3438	922992.0625	1029750.625	813600.5	288179.0625		413555.8125		396710.6563	
Q9Y584	Mitochondrial import inner membrane translocase subunit Tim22 OS=Homo sapiens OX=9606 GN=TIMM22 PE=1 SV=2	8.987	2	2747591.188		2457430.25		2012079.125		1536918.375		1356371.75		1525557.5		1872446.75		2060548.188				1414547.125				2130432.938		725833.25					
Q9Y2D0	Carbonic anhydrase 5B, mitochondrial OS=Homo sapiens OX=9606 GN=CA5B PE=1 SV=1	8.986	4	2347389.75		2418347.563		2612021.625		1108210.125		1580592		1424747		1724147		844098.9688		612887.4375		453581.7813		777557.75									
P05423	DNA-directed RNA polymerase III subunit RPC4 OS=Homo sapiens OX=9606 GN=POLR3D PE=1 SV=2	8.949	2	2363793.75				1157908.875		1127692.5		1979934.5		2082042.375				946128.625		729803.9375		733148.25		690275.5		650045.625		642569.75		612445.0625			
Q8N0U8	Vitamin K epoxide reductase complex subunit 1-like protein 1 OS=Homo sapiens OX=9606 GN=VKORC1L1 PE=1 SV=2	8.938	2	5783294		6799143.5		7286304		4850190		5175312.5		6535196.5		5219794.5		5502981.5	705581.5	5768964	812516.125	4393798.5	1109006	4927845.5	1234113.5	5318091	1348077	3453205	2919405.75	2846675.75	3673456.5	3156894.75	2690347.5
Q11201	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1 OS=Homo sapiens OX=9606 GN=ST3GAL1 PE=1 SV=1	8.935	2																														
P62699	Protein yippee-like 5 OS=Homo sapiens OX=9606 GN=YPEL5 PE=1 SV=1	8.934	2																														
Q9NRA8	Eukaryotic translation initiation factor 4E transporter OS=Homo sapiens OX=9606 GN=EIF4ENIF1 PE=1 SV=2	8.919	2	521837.2188		567630.75		606495.875		431830.2813		378212.0938		517582.1875		473853.3125		557232.3125		487276		317196.75		457589.4688		466757.625							
P13473	Lysosome-associated membrane glycoprotein 2 OS=Homo sapiens OX=9606 GN=LAMP2 PE=1 SV=2	8.915	2	12003316.38	434578.9688	16086407.5	317738.9688	16305821.5		10682840.44	1103682.172	11206983.56	1025919.797	9464466	1031973.188	10243933.94	1883002.75	7695571.719	1496825.625	8842882.75	1803562.969	10144403	3398648.125	8787743.188	2986449	8474351	2826790.5	6259188.813	7607660.25	6391321.563	7745891.688	6276181	8674773.563
O95677	Eyes absent homolog 4 OS=Homo sapiens OX=9606 GN=EYA4 PE=1 SV=2	8.904	1		3395662.75		3341891.75		4079033.25		3499361		3572260		3049672		3122826.5		3384715.75		4022057.25		2624915.25		2608882.75		2750302.75		1494710.875		2081191.375		1771234.75
O75164	Lysine-specific demethylase 4A OS=Homo sapiens OX=9606 GN=KDM4A PE=1 SV=2	8.889	3	2087195.375	442726	2486474.75		726664.1875		1500799.5					459079.2188	1494579.375		1930366.875		1606695.875		1632544.375	107368.9766		656920.0313		458924.9688		615599.875	889567.875	909776.3438		887898.0938
Q9H7F4	Transmembrane protein 185B OS=Homo sapiens OX=9606 GN=TMEM185B PE=1 SV=2	8.888	2	1587506.188		1759779.938	235064.3281	1589964.625		879481.0625	770965.7188	1064305.563	693163.7656	707732.4375	697856.7656	1252549.75	1296082.594	1010539.75	1122553.813	609899.6875	1034226.25	358762.6875	2045211.125	371272.0938	1095226.125	374101.125	1930791.469		1423850.75		1467923.75		1742565.125
Q8N8N7	Prostaglandin reductase 2 OS=Homo sapiens OX=9606 GN=PTGR2 PE=1 SV=1	8.88	3	646595.625	375973.3438	613049.8125	612422.75	944081.5	592696.0625	541584.5	677537.125	5751635.875	479431.7188	4477254.313	690319.875	7769053	662626.5	364068.1563	517557.5313	478160.4063	485388.7813	622913.3125	616080.1875	484488.9688	273559.875	549519.75	664885.4375	3375727.281		540495.875			
O95363	Phenylalanine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=FARS2 PE=1 SV=1	8.879	2	2414207.359		2470977.906		2982169.094		2225816.75	578492.0625	2316457.953		1939203.547		3036869.5	904132.5	1953066.859	640725.0625	2223050.063	910141.4375	1520661.25	1319496.875	1740678.078	1281938.75	2288290.063	1261734.625	867170.125	2653565.25	894415.1875	2337252.25	1015202.375	2662695.75
O95271	Poly [ADP-ribose] polymerase tankyrase-1 OS=Homo sapiens OX=9606 GN=TNKS PE=1 SV=2	8.872	3	901973.0625	301745.1563	757698.625		921422.8125		850661.9375		669989.5		691565.25			294781.75		456401.3125		702786.8125		305472.75		392917.3125		570884.125				825760.625		634188.1875
Q9Y5V0	Zinc finger protein 706 OS=Homo sapiens OX=9606 GN=ZNF706 PE=1 SV=1	8.867	1	2472092.25		4359136.5		6646230		3733468.5		3377203.25	603863.6875	2849233.25	572759.3125	3812686		2676468.25	1178905.5	2663248.25		2322803.25		1930984.875	1885316.375	2353097.25		835020.125		902620.3125		977445.625	
Q9NV66	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1 OS=Homo sapiens OX=9606 GN=TYW1 PE=2 SV=2	8.862	3			430431.4375		474065.8438						231041.5156				704236.8125		472238.6875		637574.75		576348.8125		905992.25							
P30536	Translocator protein OS=Homo sapiens OX=9606 GN=TSPO PE=1 SV=3	8.84	2	7895378.125		7686500.625		12632004.63		7725902.5	2375589.75	7302178.375		6295229.5		11087247.63	4258854.5	7192560.125	4126490	7815934.25	4349503	9292753.125	6882318	7884741.75	5531315.5	10339416	9327497	5687083.625	20592634	5459678	22243158	5506487.625	21229636
Q99741	Cell division control protein 6 homolog OS=Homo sapiens OX=9606 GN=CDC6 PE=1 SV=1	8.834	3																														
P63146	Ubiquitin-conjugating enzyme E2 B OS=Homo sapiens OX=9606 GN=UBE2B PE=1 SV=1	8.823	1	2378016.5		3283627.5								749661.5625		739962.4375										1362145.125							
O60513	Beta-1,4-galactosyltransferase 4 OS=Homo sapiens OX=9606 GN=B4GALT4 PE=1 SV=1	8.815	2	1834926.5		1053860.375		1695636.75		950592.75		1943586.188		1668654.125		1532106.563		1828681.25		977754.25		1336656.5		2056970.5		3234008.25		1262126.25		2248491.5		1156438.5	
Q7Z2K8	G protein-regulated inducer of neurite outgrowth 1 OS=Homo sapiens OX=9606 GN=GPRIN1 PE=1 SV=2	8.808	3	344819.0625		395613.0938		532763.25						374477.2813																			
Q9H204	Mediator of RNA polymerase II transcription subunit 28 OS=Homo sapiens OX=9606 GN=MED28 PE=1 SV=1	8.808	3	3409310.75		4324472.75		6796581.563		3745660.469	349383.7188	3824544.813	175920.3438	3529601.188	201563.5625	4173827.25	891496.375	2946653.688	559026.75	3520991.5	619670.1875	3692712.688	1165431.25	2992971	833687.125	4209986.5	1228204.375	1784504.375	2630556.5	2173372.25	3011189.5	3227705.813	2929331.75
P83369	U7 snRNA-associated Sm-like protein LSm11 OS=Homo sapiens OX=9606 GN=LSM11 PE=1 SV=2	8.787	3	882738.3438		1019224.313		930089.0938		1223893.313		639722.9375		877553.6563		363747.6563		1243502.563		685597.1563				594895.2813		309761.375							
Q9NZ08	Endoplasmic reticulum aminopeptidase 1 OS=Homo sapiens OX=9606 GN=ERAP1 PE=1 SV=3	8.773	3	630051.75		674766.375		761679.875		1041026.063		1017387.875		846352.9375		768225.8125		928630.125		984860.8125					265906.1563	880028.9375	398209.9375	1180165	819914.625	989984.625		824800.9375	
Q96Q83	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 OS=Homo sapiens OX=9606 GN=ALKBH3 PE=1 SV=1	8.761	2	1943110.063		1601795.938		851271.25		503797.625		869121		1205165.375		574622.125		1512234.125		1198483.313		1600017.125		1350339.188		1640425.75		1649742.438		932057.0625		1011278.313	
O95562	Vesicle transport protein SFT2B OS=Homo sapiens OX=9606 GN=SFT2D2 PE=1 SV=1	8.758	1	1535113.625	197111.25	2097180.5	254166.75	1671477.75	246354.2813	1540157.375	522838.5938	1588938.875	490017.25	1608082	426596.9063	1233981.375	1009740.25	1444590.75	1035675.313	1281894.375	889862.75	1260386.125	1709352.875	1230892.875	1314896.875	1423111.125	1461313.25	507012	2609717.5	651985.5	3494595.5	325903.625	3090036.25
Q96AD5	Patatin-like phospholipase domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PNPLA2 PE=1 SV=1	8.739	2			2239432.5				3038930										2048789.75		1570244.75		823711.625		1561575.625							
Q9BPZ3	Polyadenylate-binding protein-interacting protein 2 OS=Homo sapiens OX=9606 GN=PAIP2 PE=1 SV=1	8.737	2	10991762.75		11138183.88	1667106.063	15696031.25	1492544	9860810.75	1393687.25	8902623.625	4648597.875	8390490.625	3987223.75	8891473.375	2583685.5	6679354	5982933.75	7400989.125	5881664	5426304.813	3929471.75	6012255	7034998.25	5978869.813	7144980.75	2115120.281	8950521.5	2224404.719	9142182.5	2417753.219	10337892.25
Q7Z7H8	39S ribosomal protein L10, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL10 PE=1 SV=3	8.732	2	2792574.813		2498687.125		3429859.25		2258233.375		2902235.75		2663125.5		3144731.625	601103.875	2396201.625		2525622	501448.2188	1100058.875	642758.125	1177330.25	370997.8125	2426767.75	673249.625	1055285	1337002.969	917980.5625	1764695.375	1569452.5	1877253.875
Q9NXF7	DDB1- and CUL4-associated factor 16 OS=Homo sapiens OX=9606 GN=DCAF16 PE=1 SV=1	8.727	2	1066697.875		1401798		1837830.25		1215605.125				921457.625		1316376						1140617.5								511496.9688			
Q8IX04	Ubiquitin-conjugating enzyme E2 variant 3 OS=Homo sapiens OX=9606 GN=UEVLD PE=1 SV=2	8.723	2	357250		268336.6563		441097.125		246006.2188		269804.0313		302689.4688		260834.0938				198565.8594		322715.2813		222507.7656		373991.0938		218801.1719					
Q4G148	Glucoside xylosyltransferase 1 OS=Homo sapiens OX=9606 GN=GXYLT1 PE=1 SV=2	8.722	1	848256.375		2598723		2264421.5		1384676		623812.3125		1352060.75																			
O15014	Zinc finger protein 609 OS=Homo sapiens OX=9606 GN=ZNF609 PE=1 SV=2	8.698	3																														
P02549	Spectrin alpha chain, erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTA1 PE=1 SV=5	8.687	2										3173144.25				2724448.75		352270.8125														
O60234	Glia maturation factor gamma OS=Homo sapiens OX=9606 GN=GMFG PE=1 SV=1	8.683	1									1137301.375																					
Q13686	Nucleic acid dioxygenase ALKBH1 OS=Homo sapiens OX=9606 GN=ALKBH1 PE=1 SV=2	8.665	2	726261		1491680.625		1733124.625		860277.3125		2653182.75		1299720.875		2573212		526734.3125															
Q9Y6X3	MAU2 chromatid cohesion factor homolog OS=Homo sapiens OX=9606 GN=MAU2 PE=1 SV=2	8.661	2	2272499.188		3379181.531		4337988.938		2856479.188		3895033.906		1673519.625		2748246.25		1731520.375		2491466.188		1874344.625		2636152.25		2436762.125		1562981.563		1724123.125		1536389.188	
Q9BQ24	Zinc finger FYVE domain-containing protein 21 OS=Homo sapiens OX=9606 GN=ZFYVE21 PE=1 SV=1	8.657	2	641188.0625		1067530		904714.125		587417.9375		528034.4375		530891.5625		492028.5		316016.1563		436099.9375		363394.0313		398869.1875		436244.875							
Q9BVG9	Phosphatidylserine synthase 2 OS=Homo sapiens OX=9606 GN=PTDSS2 PE=1 SV=1	8.656	3	3599584.438		2674969.625		4328752.313		1342468.344		2903560		2476270.625		4727170.156		2924967.266		2711934.625		1326769.625	321328.5625	1784930.875	216446.1563	2089005.563	364895.2813	870093.0625	724510.25	1281241.875	823784.625	853813.5625	634887.8125
Q6PI98	INO80 complex subunit C OS=Homo sapiens OX=9606 GN=INO80C PE=1 SV=1	8.656	2	577143.8125		2120716		1790295.5		1614637.719		1450864.313		2245826.313		551369.5625		497788.25		467650.8125		377048.0938		897449.8125				1036014.438		1132902.875		1268963.25	
P23025	DNA repair protein complementing XP-A cells OS=Homo sapiens OX=9606 GN=XPA PE=1 SV=1	8.645	1			706476.375		728967.3125		1378206.125		1446561.5				1662991.5		1773871		1445950.75													
Q96N21	AP-4 complex accessory subunit Tepsin OS=Homo sapiens OX=9606 GN=TEPSIN PE=1 SV=1	8.62	2	1146476.25	686950.6875	894745.5	601767.375	1183468.75	514969.2813	923352.4063	639249.5	648185.5	429785.1875	587034.125		1092097.031	443615.125	847767.0313	286758.1875	1099171.906	447577.0313	590250.375		407153	344227.7813	517875.5313	501047.9063	393182.625		291822.7813		530612.375	
P21953	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=BCKDHB PE=1 SV=2	8.592	2	2528994.313	1259609.5	1927677.75	1594172.125	4721797.5	1374999.5	2149006	1523059.188	1465645.625	1328265.5	1859998.75	1044868.75		3154841.375			988409.5	1046644.063	3346696.625	2049137.688	554010.1875	1106794.375	1558774	812332.75		1407566.625		2384990.875		1076948.625
Q8NHG7	Small VCP/p97-interacting protein OS=Homo sapiens OX=9606 GN=SVIP PE=1 SV=1	8.588	2																				325662.5				385531.0313		814151.5625				708485.375
Q92610	Zinc finger protein 592 OS=Homo sapiens OX=9606 GN=ZNF592 PE=1 SV=2	8.584	3	238143.9219		1186110.188		138027.3125		164157.0469		904300.1875		676766.9531		898836.5																511029.25	
Q96GN5	Cell division cycle-associated 7-like protein OS=Homo sapiens OX=9606 GN=CDCA7L PE=1 SV=2	8.578	1										191661.1563		326219.5938		177797.4844		154339.7813				253278.75		338795.5		390464.5313		254351.8594		764449.3438		
Q9NVR0	Kelch-like protein 11 OS=Homo sapiens OX=9606 GN=KLHL11 PE=1 SV=1	8.573	3	6859313.875	27499057.88	8109466.563	16899980	9265972.063	19093211.09	7310737.563	16656984	6203444.109	14245445.72	6748975.438	18942850	6285340	22368192	6389054.531	18443288	7116002.594	18375092.63	5989386	11898335.59	5299128.5	19305067.05	6971756	17172083.09	3241254.5	7252542.5	3955245.75	10206678	3925709.75	10363695
P47224	Guanine nucleotide exchange factor MSS4 OS=Homo sapiens OX=9606 GN=RABIF PE=1 SV=2	8.555	1																														
Q9BRU9	rRNA-processing protein UTP23 homolog OS=Homo sapiens OX=9606 GN=UTP23 PE=1 SV=2	8.554	2																														
P23434	Glycine cleavage system H protein, mitochondrial OS=Homo sapiens OX=9606 GN=GCSH PE=1 SV=2	8.534	2			2378613.75		2379883.375		1300122		2368362.375		2592320.5		1432240				773541.0625		2227183.375				975459.6875		1037719.625		778606.4375			
P00846	ATP synthase subunit a OS=Homo sapiens OX=9606 GN=MT-ATP6 PE=1 SV=1	8.528	1	16005983		17255644	472973.5625	17539118		15471622	1265515.375	13166723	1002686.813	12928379	1195626.5	17572306	3858038	15279037	3022965.75	14156020	2659248.5	14141773	4224456.5	10355854	3544568.25	13502412	4319871	10463544	11368106	10875244	11501297	11992773	13668545
Q92540	Nonsense-mediated mRNA decay factor SMG7 OS=Homo sapiens OX=9606 GN=SMG7 PE=1 SV=2	8.514	2					658555.4375								186666.4531							78127.54688		116854.9219			81886.23438	135812.1094				244332.875
Q6ZSJ8	Uncharacterized protein C1orf122 OS=Homo sapiens OX=9606 GN=C1orf122 PE=4 SV=2	8.509	1	2774055.5		3603292.5		4739449.5		2783715		3289735		3021616.25		3470305.5		2545192.25		2626692.25		2903459.75		2205861.75		2775668.25		1259822.75		1272866.5		1556087.375	
P61457	Pterin-4-alpha-carbinolamine dehydratase OS=Homo sapiens OX=9606 GN=PCBD1 PE=1 SV=2	8.507	2	1680107.938		2807128.25	233403.4375	1903590.125						1678425.25	310677.0938		406930.25	1138386.531	408749.4063	362171.2188	487298.5313		957836.1875			513378.5625	745254.5625	1091393.375	1379323.844	924062.875	1660160.969	2749399.125	2471250.563
P79522	Proline-rich protein 3 OS=Homo sapiens OX=9606 GN=PRR3 PE=1 SV=2	8.506	1	349041.5625		731815.6875		467475.7813		592215.5625	434899.1875	490066.8438	438344.5938	373477.4688	416542.125		2351186.75	300092.125	1294985.875	501726.4688	1495086.125	461399.4063	2467965.5		1755351.5		2612669.25	380632.0313	4784530		6409054.5		6237294.5
O75575	DNA-directed RNA polymerase III subunit RPC9 OS=Homo sapiens OX=9606 GN=CRCP PE=1 SV=1	8.505	2	1064385		730871.5				1172031.75		966811.875		277326		1068873		1462734.375				217252.9844		392170.4375		1178519.875				1199562.125			
Q9NPA3	Mid1-interacting protein 1 OS=Homo sapiens OX=9606 GN=MID1IP1 PE=1 SV=1	8.501	3								298555.5313				259583.375				482858.9688		449372.2813		526510.6875		370798.1875				886047.1875		1221251.25		999707.9375
O95613	Pericentrin OS=Homo sapiens OX=9606 GN=PCNT PE=1 SV=4	8.501	2																														
P56199	Integrin alpha-1 OS=Homo sapiens OX=9606 GN=ITGA1 PE=1 SV=2	8.498	3	7562444.5	207814.2656	8492249.875	260789.4219	10499147.13	347878.7188	7254701.563	669314.875	7320856.938	568087.5625	6095537.938	581808.875	14956982.5	2743584	6856176.813	1226542	7733692	1286818.875	10848938.81	3346000	8644055.219	2479710.25	11881548.5	4156898.25	10151658.5	10373560	9512388	9969276	11095638	11529561
P35914	Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Homo sapiens OX=9606 GN=HMGCL PE=1 SV=2	8.497	3	599595.125		662539.75		838750.5		552330.5625		747411.375		558623.25		923962.75		606885.1875		617918.6875		634193.6875		411518.375		719088		684733.5	430632.6875	510734	523274.125		613551
O95169	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB8 PE=1 SV=1	8.49	3	1520822.063		1990071.063		2926091.25		2013263.563	589952.9375	2202960.5	453349.5313	1438380.5	372677.7813	2277823.25		1977018.688		1936815.438		1066189.625	356397.4375	1863311.375	858890.0625	918482.25		522009.8438	959204.5625		818805.875	597712.125	
O43318	Mitogen-activated protein kinase kinase kinase 7 OS=Homo sapiens OX=9606 GN=MAP3K7 PE=1 SV=1	8.486	2	285469.0625		292264.3438		523763.8125				738882.0938		877060.75				616168.4375								1045570.25							
Q93015	N-alpha-acetyltransferase 80 OS=Homo sapiens OX=9606 GN=NAA80 PE=1 SV=2	8.48	2	372504.375		524369.1875		504106.5938		415615.2813		503329																					
Q9Y692	Glucocorticoid modulatory element-binding protein 1 OS=Homo sapiens OX=9606 GN=GMEB1 PE=1 SV=2	8.477	3	1080013.625		2033323.75		2788615		1707234.375	317406.625	1700943.75		1716589.375		1505986.063	399625.8438	1412862.688	273688.4375	1530998.375	411151.9688	1296369.563	374548	532835.5625	451786.4063	798982.3125	676656.6875		1194818.5		775495.375	455911.6875	1262436.5
